procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 489576  15892 241148    0    0     0     0  772  240  0 44 56  0  0  0
 3  0      0 489280  15892 241148    0    0     0     0  955  390  0 59 41  0  0  0
 2  0      0 489200  15892 241148    0    0     0     8 1433  453  0 100  0  0  0  0
 1  0      0 489008  15892 241152    0    0     0     0 1092  423  1 73 26  0  0  0
 4  0      0 488892  15900 241152    0    0     0    32 1264  438  0 85 15  0  0  0
 2  0      0 489144  15900 241152    0    0     0     0 1283  382  0 86 14  0  0  0
 4  0      0 486788  15900 241152    0    0     0     0 1093  404  0 71 29  0  0  0
 2  0      0 489112  15900 241156    0    0     0    12 1087  320  1 69 30  0  0  0
 0  0      0 489924  15900 241156    0    0     0     0 1203  419  0 81 19  0  0  0
 3  0      0 488656  15908 241156    0    0     0    28  844  289  0 48 52  0  0  0
 2  0      0 488376  15908 241160    0    0     0     4 1044  332  0 69 31  0  0  0
 5  0      0 487028  15908 241160    0    0     0     0  991  383  0 59 41  0  0  0
 3  0      0 489088  15908 241160    0    0     0     8 1252  517  1 87 12  0  0  0
 0  0      0 489536  15908 241164    0    0     0     0 1135  497  0 77 23  0  0  0
 0  0      0 489964  15916 241164    0    0     0    28  705  229  0 40 60  0  0  0
 1  0      0 489484  15916 241164    0    0     0     0 1252  390  0 85 15  0  0  0
 6  0      0 488052  15916 241164    0    0     0     4 1061  215  1 61 38  0  0  0
 0  0      0 489768  15916 241172    0    0     0     0  830  356  0 51 49  0  0  0
 2  0      0 489796  15916 241172    0    0     0    12 1055  330  0 66 34  0  0  0
 5  0      0 486652  15924 241172    0    0     0    28 1278  435  0 88 12  0  0  0
 7  0      0 486844  15924 241172    0    0     0     0 1446  494  0 100  0  0  0  0
 5  0      0 486708  15924 241172    0    0     0     0 1326  632  1 99  0  0  0  0
 2  0      0 489004  15924 241176    0    0     0     8 1371  686  0 100  0  0  0  0
 1  0      0 489456  15924 241176    0    0     0     8  869  204  0 54 46  0  0  0
 0  0      0 490020  15932 241180    0    0     0    36  695  234  1 37 62  0  0  0
 3  0      0 488084  15932 241180    0    0     0     0  599  192  0 32 68  0  0  0
 2  0      0 488912  15932 241180    0    0     0     0 1210  406  1 77 22  0  0  0
 1  0      0 488808  15932 241180    0    0     0     0 1280  492  0 85 15  0  0  0
 1  0      0 489284  15932 241184    0    0     0    16  972  264  1 59 40  0  0  0
 0  0      0 489884  15940 241176    0    0     0    28  729  175  0 42 58  0  0  0
 5  0      0 488824  15940 241184    0    0     0     0 1462  515  0 99  1  0  0  0
 3  0      0 487548  15940 241184    0    0     0     0 1369  581  0 100  0  0  0  0
 0  0      0 489716  15940 241188    0    0     0     0 1110  412  1 73 26  0  0  0
 5  0      0 488024  15940 241188    0    0     0     8 1191  367  0 80 20  0  0  0
 2  0      0 489316  15948 241188    0    0     0    56 1225  488  0 82 18  0  0  0
 0  0      0 489704  15948 241192    0    0     0     0 1206  485  0 82 18  0  0  0
 1  0      0 489192  15948 241192    0    0     0     0  957  237  0 58 42  0  0  0
 1  0      0 489220  15948 241192    0    0     0     0  954  267  1 59 40  0  0  0
 1  0      0 488808  15948 241192    0    0     0     8 1037  274  0 63 37  0  0  0
 1  0      0 488696  15956 241196    0    0     0    32 1251  310  0 80 20  0  0  0
 2  0      0 488788  15956 241196    0    0     0     4  988  212  0 60 40  0  0  0
 0  0      0 489692  15956 241196    0    0     0     0  982  253  1 58 40  0  0  0
 1  0      0 489016  15956 241196    0    0     0     0  661  228  0 36 64  0  0  0
 0  0      0 489692  15956 241200    0    0     0     0 1144  334  0 74 26  0  0  0
 2  0      0 487888  15964 241200    0    0     0    40 1213  421  0 79 21  0  0  0
 4  0      0 488280  15964 241200    0    0     0     0 1171  326  0 78 23  0  0  0
 0  0      0 488780  15964 241204    0    0     0     4  969  292  0 59 41  0  0  0
 0  0      0 489960  15964 241204    0    0     0     0  970  417  0 63 37  0  0  0
 6  0      0 487368  15964 241204    0    0     0     0 1393  580  0 99  1  0  0  0
 0  0      0 490012  15972 241212    0    0     0    36 1072  531  1 71 28  0  0  0
 3  0      0 488840  15972 241212    0    0     0     0  929  333  0 57 43  0  0  0
 0  0      0 489660  15972 241212    0    0     0     0  453  191  0 24 76  0  0  0
 5  0      0 488060  15972 241212    0    0     0     4 1360  474  0 92  8  0  0  0
 3  0      0 489492  15972 241212    0    0     0     0  879  309  0 52 48  0  0  0
 0  0      0 489808  15980 241216    0    0     0    40  618  265  0 34 66  0  0  0
 1  0      0 489644  15980 241216    0    0     0     0  826  216  1 47 52  0  0  0
 2  0      0 489476  15980 241216    0    0     0     0 1223  386  0 80 20  0  0  0
 2  0      0 488644  15980 241220    0    0     0     0 1001  331  0 62 38  0  0  0
 2  0      0 488672  15980 241220    0    0     0     4  771  320  1 44 55  0  0  0
 0  0      0 489828  15988 241220    0    0     0    36  879  274  0 51 49  0  0  0
 1  0      0 488964  15988 241220    0    0     0     0 1253  390  0 84 16  0  0  0
 2  0      0 488704  15988 241224    0    0     0     0  604  223  1 30 68  0  0  0
 0  0      0 489632  15988 241224    0    0     0     0  557  182  0 29 71  0  0  0
 2  0      0 489504  15988 241224    0    0     0     0  884  218  0 52 48  0  0  0
 1  0      0 489108  15996 241228    0    0     0    44  906  248  0 53 47  0  0  0
 2  0      0 489228  15996 241228    0    0     0     0 1022  234  0 62 38  0  0  0
 0  0      0 489776  15996 241232    0    0     0     0 1212  291  1 79 20  0  0  0
 1  0      0 489712  15996 241236    0    0     0     0  698  179  0 37 63  0  0  0
 1  0      0 489548  15996 241236    0    0     0     0  845  158  0 50 50  0  0  0
 2  0      0 488456  15996 241236    0    0     0     8  757  276  0 52 48  0  0  0
 2  0      0 488924  16004 241236    0    0     0    52  913  327  1 61 38  0  0  0
 0  0      0 489828  16004 241240    0    0     0     0  992  300  0 66 34  0  0  0
 5  0      0 487624  16004 241240    0    0     0     0  982  297  0 64 36  0  0  0
 3  0      0 488864  16004 241240    0    0     0     0 1267  551  1 88 10  0  0  0
 1  0      0 489596  16004 241244    0    0     0     0 1020  413  0 71 29  0  0  0
 3  0      0 488064  16012 241244    0    0     0    36  652  244  1 36 63  0  0  0
 0  0      0 489716  16012 241244    0    0     0     4  455  239  0 23 77  0  0  0
 2  0      0 489064  16012 241244    0    0     0     0  964  274  0 58 42  0  0  0
 3  0      0 489520  16012 241244    0    0     0     0  908  290  0 53 47  0  0  0
 2  0      0 489584  16012 241248    0    0     0     0  960  236  1 57 42  0  0  0
 2  0      0 489348  16020 241248    0    0     0    36 1154  177  0 74 26  0  0  0
 3  0      0 488952  16020 241248    0    0     0     0 1242  274  0 81 19  0  0  0
 3  0      0 487424  16020 241252    0    0     0     4 1169  435  0 78 23  0  0  0
 0  0      0 489768  16020 241252    0    0     0     0 1244  441  1 82 17  0  0  0
 2  0      0 488232  16020 241252    0    0     0     0  879  300  0 54 46  0  0  0
 3  0      0 488172  16028 241244    0    0     0    40 1397  619  0 100  0  0  0  0
 5  0      0 488436  16028 241256    0    0     0     0 1381  591  0 100  0  0  0  0
 2  0      0 488888  16028 241256    0    0     0     0  941  266  0 58 42  0  0  0
 0  0      0 489560  16028 241260    0    0     0     4 1074  453  1 70 28  0  0  0
 1  0      0 489496  16028 241260    0    0     0     0  633  168  1 34 65  0  0  0
 0  0      0 489548  16036 241260    0    0     0    28  853  332  0 51 49  0  0  0
 0  0      0 489548  16036 241260    0    0     0     8 1156  283  0 75 25  0  0  0
 1  0      0 488648  16036 241264    0    0     0     0  972  262  0 61 39  0  0  0
 0  0      0 489796  16036 241264    0    0     0     0  837  286  1 47 52  0  0  0
 0  0      0 489736  16036 241264    0    0     0     4  772  235  0 45 55  0  0  0
 1  0      0 489476  16044 241256    0    0     0    28 1071  322  0 67 33  0  0  0
 4  0      0 488612  16044 241268    0    0     0    12 1092  305  0 72 28  0  0  0
 2  0      0 488976  16044 241268    0    0     0     0 1231  490  1 88 11  0  0  0
 1  0      0 489560  16044 241268    0    0     0     0 1061  443  0 74 26  0  0  0
 1  0      0 489908  16044 241272    0    0     0     0 1337  402  1 94  5  0  0  0
 3  0      0 488616  16044 241272    0    0     0     4 1225  550  0 85 15  0  0  0
 3  0      0 487516  16052 241272    0    0     0    36  812  308  1 47 52  0  0  0
 3  0      0 487304  16052 241272    0    0     0     0 1197  490  0 82 18  0  0  0
 1  0      0 489612  16052 241276    0    0     0     0 1091  366  0 70 30  0  0  0
 0  0      0 489768  16052 241276    0    0     0     0  746  268  0 44 56  0  0  0
 2  0      0 488360  16052 241276    0    0     0     8  856  224  0 51 49  0  0  0
 0  0      0 489500  16060 241284    0    0     0    40 1134  449  0 71 29  0  0  0
 1  0      0 489532  16060 241284    0    0     0     0  972  280  1 59 40  0  0  0
 0  0      0 489632  16060 241284    0    0     0     0 1018  270  0 64 36  0  0  0
 5  0      0 487572  16060 241284    0    0     0     0  935  225  0 55 45  0  0  0
 0  0      0 489496  16060 241288    0    0     0     0  907  302  0 56 44  0  0  0
 0  0      0 489684  16068 241280    0    0     0    32  781  276  0 44 56  0  0  0
 4  0      0 487004  16068 241288    0    0     0    16 1409  514  0 99  1  0  0  0
 3  0      0 488744  16068 241288    0    0     0     0 1318  546  0 90 10  0  0  0
 2  0      0 488708  16068 241292    0    0     0     0 1329  441  0 96  4  0  0  0
 1  0      0 489084  16068 241296    0    0     0     0 1200  287  0 82 18  0  0  0
 0  0      0 489604  16076 241296    0    0     0    28  746  189  0 43 57  0  0  0
 0  0      0 489564  16076 241296    0    0     0    12  774  244  0 44 56  0  0  0
 4  0      0 487748  16076 241300    0    0     0     8 1036  394  1 64 35  0  0  0
 7  0      0 486204  16076 241300    0    0     0     0 1411  649  1 99  0  0  0  0
 7  0      0 487304  16076 241300    0    0     0     0 1366  660  0 100  0  0  0  0
 3  0      0 487516  16084 241296    0    0     0    36 1367  708  0 100  0  0  0  0
 0  0      0 489456  16084 241304    0    0     0     0 1145  439  0 79 21  0  0  0
 1  0      0 489492  16084 241304    0    0     0     8 1184  365  0 80 20  0  0  0
 0  0      0 489456  16084 241308    0    0     0     4  729  233  1 41 57  0  0  0
 2  0      0 489152  16084 241308    0    0     0     0 1050  400  0 68 33  0  0  0
 2  0      0 488764  16092 241300    0    0     0    28 1276  488  0 84 16  0  0  0
 2  0      0 489220  16092 241308    0    0     0     0 1367  596  1 99  0  0  0  0
 4  0      0 488252  16092 241312    0    0     0    12  884  325  0 55 45  0  0  0
 0  0      0 489636  16092 241312    0    0     0     0  857  360  0 53 47  0  0  0
 0  0      0 489632  16092 241312    0    0     0     4 1153  355  0 74 26  0  0  0
 1  0      0 488988  16092 241316    0    0     0     0  736  206  0 42 58  0  0  0
 1  0      0 488976  16100 241316    0    0     0    28  945  260  1 55 44  0  0  0
 1  0      0 489460  16100 241316    0    0     0     0  946  314  0 57 43  0  0  0
 4  0      0 487196  16100 241316    0    0     0     8 1055  259  0 67 33  0  0  0
 2  0      0 489132  16100 241320    0    0     0     0 1060  356  0 67 33  0  0  0
 3  0      0 488352  16100 241320    0    0     0     4 1142  402  1 75 24  0  0  0
 0  0      0 489416  16108 241320    0    0     0    56 1027  384  0 65 35  0  0  0
 1  0      0 488492  16108 241320    0    0     0     0 1047  440  0 68 32  0  0  0
 2  0      0 489536  16108 241324    0    0     0    12 1295  232  0 96  4  0  0  0
 1  0      0 488604  16108 241324    0    0     0     0  881  379  0 57 43  0  0  0
 0  0      0 488640  16108 241324    0    0     0     0  668  185  1 36 63  0  0  0
 1  0      0 488436  16116 241328    0    0     0    32  831  231  0 51 49  0  0  0
 3  0      0 488200  16116 241328    0    0     0     0  725  206  0 42 58  0  0  0
 1  0      0 488504  16116 241328    0    0     0     8  975  376  0 61 39  0  0  0
 2  0      0 488920  16116 241328    0    0     0     0  865  195  0 53 47  0  0  0
 0  0      0 489400  16116 241332    0    0     0     0 1175  411  0 80 20  0  0  0
 3  0      0 486976  16124 241324    0    0     0    28  870  258  1 52 47  0  0  0
 2  0      0 488384  16124 241332    0    0     0     4 1252  406  0 86 14  0  0  0
 3  0      0 488912  16124 241336    0    0     0    12  967  287  1 61 38  0  0  0
 0  0      0 489416  16124 241336    0    0     0     0 1088  423  0 76 24  0  0  0
 2  0      0 489404  16124 241336    0    0     0     0 1380  520  0 97  3  0  0  0
 5  0      0 486680  16132 241336    0    0     0    28 1173  525  1 79 20  0  0  0
 3  0      0 488976  16132 241340    0    0     0     0 1152  505  0 78 22  0  0  0
 2  0      0 488532  16132 241340    0    0     0    12 1022  361  0 63 37  0  0  0
 1  0      0 489372  16132 241340    0    0     0     0  719  287  1 40 58  0  0  0
 3  0      0 488076  16132 241340    0    0     0     0  721  244  0 40 60  0  0  0
 0  0      0 489676  16140 241344    0    0     0    28 1148  522  0 75 25  0  0  0
 1  0      0 489136  16140 241344    0    0     0     0 1049  340  0 67 33  0  0  0
 0  0      0 489676  16140 241344    0    0     0     0  957  204  0 61 39  0  0  0
 1  0      0 488524  16140 241348    0    0     0    12 1149  316  1 75 24  0  0  0
 1  0      0 488908  16140 241348    0    0     0     0  923  270  0 57 43  0  0  0
 2  0      0 487864  16148 241340    0    0     0    28 1044  373  0 66 34  0  0  0
 1  0      0 488472  16148 241352    0    0     0     0 1249  407  0 85 15  0  0  0
