procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0     12 140712  15580 584892    0    0     0    12  785  254  0 46 54  0  0  0
 2  0     12 139940  15580 584896    0    0     0     0 1209  417  0 79 21  0  0  0
 2  0     12 139656  15580 584896    0    0     0     0 1290  392  1 90  9  0  0  0
 2  0     12 139620  15588 584896    0    0     0    28 1120  331  0 71 29  0  0  0
 4  0     12 138340  15588 584896    0    0     0     0 1070  376  0 67 33  0  0  0
 7  0     12 136424  15588 584896    0    0     0     0 1409  632  1 99  0  0  0  0
14  0     12 135180  15588 584900    0    0     0    16 1419  658  0 100  0  0  0  0
 6  0     12 138168  15588 584900    0    0     0     0 1378  666  1 99  0  0  0  0
 9  0     12 136396  15596 584892    0    0     0    28 1340  673  0 100  0  0  0  0
 6  0     12 138680  15596 584904    0    0     0     0 1338  674  0 100  0  0  0  0
 7  0     12 137784  15596 584904    0    0     0     0 1325  654  0 100  0  0  0  0
 4  0     12 139444  15596 584904    0    0     0     8 1286  565  1 91  8  0  0  0
 0  0     12 141200  15596 584912    0    0     0     8 1263  611  0 88 12  0  0  0
 5  0     12 139020  15604 584904    0    0     0    36  753  248  0 44 56  0  0  0
 2  0     12 139676  15604 584912    0    0     0     0 1389  623  0 100  0  0  0  0
10  0     12 135920  15604 584912    0    0     0     0 1384  554  1 95  4  0  0  0
 5  0     12 138188  15604 584916    0    0     0    12 1333  660  0 100  0  0  0  0
 7  0     12 138888  15604 584916    0    0     0     0 1359  653  0 100  0  0  0  0
 4  0     12 138788  15604 584916    0    0     0     4 1336  686  0 100  0  0  0  0
 0  0     12 140720  15612 584920    0    0     0    28 1347  461  0 99  1  0  0  0
 4  0     12 138968  15612 584920    0    0     0     0  835  260  1 50 49  0  0  0
 2  0     12 139272  15612 584920    0    0     0     8 1391  633  0 100  0  0  0  0
 3  0     12 139036  15612 584920    0    0     0     0 1280  488  0 85 15  0  0  0
 0  0     12 140684  15612 584924    0    0     0     0 1219  400  0 86 14  0  0  0
 5  0     12 138436  15620 584924    0    0     0    32 1131  411  1 70 28  0  0  0
 2  0     12 139904  15620 584924    0    0     0     0 1355  544  0 100  0  0  0  0
 1  0     12 140644  15620 584924    0    0     0     0 1393  609  0 97  3  0  0  0
 4  0     12 139632  15620 584928    0    0     0    12 1358  516  0 96  4  0  0  0
 2  0     12 139380  15620 584928    0    0     0     0 1387  579  1 99  0  0  0  0
 2  0     12 140464  15628 584928    0    0     0    28 1025  377  0 66 34  0  0  0
 0  0     12 140028  15628 584932    0    0     0     4  959  245  0 57 43  0  0  0
 1  0     12 140056  15628 584932    0    0     0     0  814  249  0 49 51  0  0  0
 1  0     12 140152  15628 584932    0    0     0     8 1026  215  1 62 36  0  0  0
 6  0     12 138716  15628 584932    0    0     0     0 1438  596  0 100  0  0  0  0
 9  0     12 137472  15636 584924    0    0     0    36 1374  641  0 100  0  0  0  0
13  0     12 133924  15636 584936    0    0     0     0 1387  687  0 100  0  0  0  0
15  0     12 135216  15636 584936    0    0     0     4 1359  693  1 99  0  0  0  0
 4  0     12 140124  15636 584936    0    0     0     8 1353  754  0 100  0  0  0  0
 0  0     12 140740  15636 584940    0    0     0     0 1191  618  0 86 14  0  0  0
 2  0     12 139864  15636 584940    0    0     0     0  756  192  0 48 52  0  0  0
 0  0     12 140980  15644 584940    0    0     0    28 1140  447  0 77 23  0  0  0
 4  0     12 138968  15644 584940    0    0     0     0  650  293  0 39 61  0  0  0
 0  0     12 140652  15644 584944    0    0     0    16  951  457  1 61 38  0  0  0
 0  0     12 140656  15644 584944    0    0     0     0 1182  505  0 79 21  0  0  0
 3  0     12 140220  15644 584944    0    0     0     0  948  261  0 59 41  0  0  0
 5  0     12 138840  15652 584948    0    0     0    28 1392  636  0 100  0  0  0  0
10  0     12 137444  15652 584952    0    0     0     0 1405  643  1 99  0  0  0  0
13  0     12 135212  15652 584952    0    0     0     0 1343  713  0 100  0  0  0  0
14  0     12 134948  15652 584952    0    0     0    12 1343  721  0 100  0  0  0  0
14  0     12 134952  15652 584956    0    0     0     0 1357  669  0 100  0  0  0  0
13  0     12 135592  15660 584956    0    0     0    28 1337  727  0 100  0  0  0  0
13  0     12 133808  15660 584956    0    0     0     0 1357  720  0 100  0  0  0  0
 8  0     12 139280  15660 584956    0    0     0     0 1354  732  1 99  0  0  0  0
11  0     12 137432  15660 584960    0    0     0    12 1339  721  0 100  0  0  0  0
 7  0     12 137460  15660 584960    0    0     0     4 1351  731  0 100  0  0  0  0
 3  0     12 138984  15668 584960    0    0     0    28 1328  725  0 100  0  0  0  0
 1  0     12 140324  15668 584964    0    0     0     0  972  303  0 64 36  0  0  0
 1  0     12 139752  15668 584964    0    0     0     0  806  335  0 51 49  0  0  0
 1  0     12 140164  15668 584964    0    0     0     0  848  226  2 50 48  0  0  0
 0  0     12 140828  15668 584964    0    0     0     8 1260  366  0 83 18  0  0  0
 1  0     12 139928  15676 584968    0    0     0    32 1124  375  0 71 29  0  0  0
 1  0     12 140120  15676 584972    0    0     0     0 1040  423  0 69 31  0  0  0
 3  0     12 140092  15676 584972    0    0     0     0 1360  541  0 94  6  0  0  0
 4  0     12 137664  15676 584976    0    0     0     0 1250  531  1 84 15  0  0  0
 0  0     12 140556  15676 584976    0    0     0    12 1327  630  0 94  6  0  0  0
 1  0     12 139876  15684 584976    0    0     0    44  887  269  0 54 46  0  0  0
 1  0     12 140772  15684 584980    0    0     0     8 1219  289  0 84 16  0  0  0
 2  0     12 139452  15684 584980    0    0     0     0  938  253  1 55 44  0  0  0
 1  0     12 139940  15684 584980    0    0     0     0 1419  539  0 100  0  0  0  0
 5  0     12 137732  15684 584980    0    0     0     8 1443  519  0 100  0  0  0  0
 4  0     12 138492  15692 584984    0    0     0    32 1387  549  1 95  4  0  0  0
 5  0     12 138300  15692 584984    0    0     0     0 1411  661  0 100  0  0  0  0
 4  0     12 139076  15692 584984    0    0     0     4 1409  652  0 100  0  0  0  0
 1  0     12 139168  15692 584984    0    0     0     0  877  283  0 54 46  0  0  0
 0  0     12 140780  15692 584988    0    0     0    12 1078  251  1 65 34  0  0  0
 1  0     12 140072  15700 584988    0    0     0    28  902  196  0 53 47  0  0  0
 3  0     12 139640  15700 584988    0    0     0     0  913  313  0 51 49  0  0  0
 2  0     12 139712  15700 584988    0    0     0     0 1276  390  0 82 18  0  0  0
 6  0     12 136784  15700 584992    0    0     0     4 1446  590  1 99  0  0  0  0
 7  0     12 137520  15708 584992    0    0     0    36 1452  660  0 100  0  0  0  0
 1  0     12 139936  15708 584992    0    0     0     0 1387  652  0 100  0  0  0  0
 2  0     12 139592  15708 584996    0    0     0     0 1391  560  1 99  0  0  0  0
 1  0     12 139744  15708 584996    0    0     0     0  651  178  0 37 63  0  0  0
 1  0     12 139584  15708 584996    0    0     0     0  902  346  0 54 46  0  0  0
 3  0     12 138500  15716 584996    0    0     0    44  862  197  0 51 49  0  0  0
 7  0     12 135200  15716 584996    0    0     0     0 1432  610  0 100  0  0  0  0
11  0     12 136656  15716 585000    0    0     0     0 1407  629  0 100  0  0  0  0
13  0     12 135056  15716 585000    0    0     0     0 1356  683  1 99  0  0  0  0
15  0     12 135928  15716 585000    0    0     0     0 1335  689  0 100  0  0  0  0
12  0     12 137432  15724 584996    0    0     0    40 1336  706  0 100  0  0  0  0
12  0     12 136128  15724 585004    0    0     0     4 1317  702  0 100  0  0  0  0
