procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 465476  13776 255956    0    0     0     0  150  157  1  2 97  0  0  0
 0  0      0 465476  13784 255948    0    0     0    44  138  150  0  1 99  0  0  0
 0  0      0 465476  13784 255956    0    0     0     8  153  157  0  2 98  0  0  0
 0  0      0 465476  13784 255960    0    0     0     0  134  137  0  2 98  0  0  0
 0  0      0 465476  13784 255960    0    0     0     0  148  154  1  1 98  0  0  0
 0  0      0 465476  13784 255960    0    0     0     4  130  130  0  2 98  0  0  0
 0  0      0 465476  13792 255952    0    0     0    28  144  153  0  2 98  0  0  0
 0  0      0 465476  13792 255964    0    0     0    12  141  144  0  1 99  0  0  0
 0  0      0 465476  13792 255964    0    0     0     0  142  152  0  3 97  0  0  0
 0  0      0 465476  13792 255964    0    0     0     0  139  144  1  2 97  0  0  0
 0  0      0 465476  13792 255964    0    0     0     0  142  145  0  1 99  0  0  0
 0  0      0 465476  13800 255968    0    0     0    32  133  139  0  2 98  0  0  0
 0  0      0 465476  13800 255968    0    0     0     8  147  152  1  1 98  0  0  0
 0  0      0 478296  13800 255972    0    0     0     0  132  169  0  2 98  0  0  0
 0  0      0 478056  13800 255972    0    0     0     0  165  169  0  3 97  0  0  0
 0  0      0 478056  13800 255972    0    0     0     0  134  142  0  2 98  0  0  0
 0  0      0 478056  13808 255964    0    0     0    28  137  143  1  1 98  0  0  0
 0  0      0 478056  13808 255976    0    0     0    16  137  140  0  2 98  0  0  0
 0  0      0 478056  13808 255980    0    0     0     0  140  150  0  2 98  0  0  0
 0  0      0 478056  13808 255980    0    0     0     0  133  130  1  1 98  0  0  0
 0  0      0 478056  13808 255980    0    0     0     0  128  142  0  2 98  0  0  0
 0  0      0 477804  13816 255988    0    0     0    28  135  141  0  1 99  0  0  0
 0  0      0 477804  13816 255988    0    0     0     8  129  134  1  2 97  0  0  0
 0  0      0 477804  13816 255988    0    0     0     8  140  131  0  2 98  0  0  0
 0  0      0 477804  13816 255988    0    0     0     0  141  151  0  1 99  0  0  0
 0  0      0 477804  13816 255992    0    0     0     0  131  129  1  2 97  0  0  0
 2  0      0 477804  13816 255992    0    0     0     0  133  133  0  1 99  0  0  0
 0  0      0 477804  13824 255992    0    0     0    60  141  141  0  2 98  0  0  0
 0  0      0 477804  13824 255992    0    0     0     8  133  134  0  1 99  0  0  0
 0  0      0 477804  13824 255996    0    0     0     4  148  144  0  2 98  0  0  0
 0  0      0 477804  13824 255996    0    0     0     0  130  138  1  1 98  0  0  0
 0  0      0 477804  13824 255996    0    0     0     0  129  123  0  2 98  0  0  0
 0  0      0 477804  13832 256000    0    0     0    28  139  150  1  1 98  0  0  0
 0  0      0 477804  13832 256000    0    0     0    12  134  134  0  1 99  0  0  0
 0  0      0 477804  13832 256000    0    0     0     0  145  149  0  3 97  0  0  0
 0  0      0 477804  13832 256004    0    0     0     4  148  143  0  1 99  0  0  0
 0  0      0 477804  13832 256004    0    0     0     0  132  136  0  2 98  0  0  0
 0  0      0 477804  13840 256004    0    0     0    28  132  138  1  2 97  0  0  0
 0  0      0 477804  13840 256004    0    0     0     8  138  139  0  2 98  0  0  0
 0  0      0 477804  13848 256008    0    0     0    36  145  164  0  2 98  0  0  0
 0  0      0 477804  13848 256008    0    0     0     0  129  130  0  1 99  0  0  0
 0  0      0 477804  13848 256008    0    0     0     4  149  151  0  2 98  0  0  0
 0  0      0 477804  13848 256012    0    0     0     0  126  127  0  2 98  0  0  0
 0  0      0 477804  13848 256012    0    0     0    12  141  134  0  2 98  0  0  0
 0  0      0 477804  13856 256012    0    0     0    36  163  180  1  2 97  0  0  0
 0  0      0 477804  13856 256012    0    0     0     0  139  136  0  2 98  0  0  0
 0  0      0 477804  13856 256012    0    0     0     0  130  131  1  1 98  0  0  0
 0  0      0 477804  13856 256016    0    0     0     4  147  152  0  2 98  0  0  0
 1  0      0 477804  13856 256016    0    0     0     8  136  134  0  2 98  0  0  0
 0  0      0 477804  13856 256016    0    0     0     0  131  134  0  1 99  0  0  0
 0  0      0 477804  13864 256020    0    0     0    28  143  158  0  2 98  0  0  0
 0  0      0 477804  13864 256020    0    0     0     0  132  132  0  2 98  0  0  0
 0  0      0 477804  13864 256020    0    0     0     0  127  134  0  1 99  0  0  0
 0  0      0 477804  13864 256024    0    0     0    12  148  152  0  2 98  0  0  0
 0  0      0 477804  13864 256024    0    0     0     0  134  133  1  2 97  0  0  0
 0  0      0 477804  13872 256024    0    0     0    28  131  131  0  2 98  0  0  0
 0  0      0 477804  13872 256024    0    0     0     0  134  141  0  2 98  0  0  0
 0  0      0 477804  13872 256024    0    0     0     0  147  146  0  2 98  0  0  0
 2  0      0 477804  13872 256028    0    0     0    12  140  139  0  1 99  0  0  0
 0  0      0 477552  13872 256028    0    0     0     4  152  159  0  3 97  0  0  0
 0  0      0 477552  13880 256032    0    0     0    28  138  151  1  1 98  0  0  0
 1  0      0 477552  13880 256032    0    0     0     0  143  145  0  2 98  0  0  0
 0  0      0 477552  13880 256032    0    0     0    20  133  131  0  1 99  0  0  0
 0  0      0 477552  13880 256032    0    0     0     8  135  140  0  1 99  0  0  0
 0  0      0 477552  13880 256036    0    0     0     0  149  143  0  3 97  0  0  0
 0  0      0 477552  13888 256028    0    0     0    32  146  149  1  2 97  0  0  0
 0  0      0 477552  13888 256036    0    0     0     0  128  123  0  2 98  0  0  0
 0  0      0 477552  13888 256040    0    0     0     0  143  145  0  1 99  0  0  0
 0  0      0 477300  13888 256044    0    0     0    12  139  140  0  2 98  0  0  0
 0  0      0 477300  13888 256044    0    0     0     0  140  144  0  2 98  0  0  0
 0  0      0 477300  13896 256044    0    0     0    80  157  163  1  2 97  0  0  0
 0  0      0 477300  13896 256044    0    0     0     8  143  147  0  2 98  0  0  0
 0  0      0 477300  13896 256048    0    0     0     0  130  134  0  1 99  0  0  0
 0  0      0 477300  13896 256048    0    0     0     0  134  137  0  2 98  0  0  0
 0  0      0 477300  13896 256048    0    0     0     8  174  177  0  2 98  0  0  0
 0  0      0 477300  13904 256040    0    0     0    32  129  142  1  2 97  0  0  0
 0  0      0 477300  13904 256056    0    0     0     0  139  133  0  1 99  0  0  0
 0  0      0 477300  13904 256056    0    0     0     4  132  134  0  2 98  0  0  0
 0  0      0 477300  13904 256056    0    0     0     0  126  125  0  1 99  0  0  0
 0  0      0 477300  13904 256060    0    0     0    12  142  146  0  2 98  0  0  0
 0  0      0 477300  13912 256052    0    0     0    28  135  136  0  2 98  0  0  0
 0  0      0 477300  13912 256060    0    0     0     0  130  130  0  2 98  0  0  0
 0  0      0 477300  13912 256060    0    0     0     0  151  146  0  2 98  0  0  0
 0  0      0 477300  13912 256064    0    0     0     4  138  139  1  1 98  0  0  0
 0  0      0 477300  13912 256064    0    0     0     8  142  138  0  2 98  0  0  0
 0  0      0 477300  13920 256064    0    0     0    28  137  143  0  2 98  0  0  0
 0  0      0 477300  13920 256064    0    0     0     0  140  144  0  2 98  0  0  0
 0  0      0 477300  13920 256068    0    0     0     0  125  130  0  1 99  0  0  0
 0  0      0 477300  13920 256068    0    0     0     0  144  142  0  2 98  0  0  0
 0  0      0 477300  13920 256068    0    0     0    12  145  155  0  3 97  0  0  0
 0  0      0 477300  13920 256072    0    0     0     0  138  140  0  2 98  0  0  0
 0  0      0 477300  13928 256072    0    0     0    28  145  152  0  1 99  0  0  0
 0  0      0 477300  13928 256072    0    0     0     0  139  140  0  2 98  0  0  0
 0  0      0 477300  13928 256072    0    0     0     0  120  127  0  2 98  0  0  0
 0  0      0 477300  13928 256076    0    0     0    12  152  154  1  2 97  0  0  0
 0  0      0 477300  13928 256076    0    0     0     4  129  137  0  1 99  0  0  0
 1  0      0 477300  13936 256080    0    0     0    52  150  145  0  3 97  0  0  0
 0  0      0 477300  13936 256080    0    0     0     0  131  137  0  1 99  0  0  0
 0  0      0 477300  13936 256080    0    0     0     0  136  133  0  1 99  0  0  0
 0  0      0 477300  13936 256080    0    0     0     8  139  149  0  2 98  0  0  0
 0  0      0 477300  13936 256084    0    0     0     0  133  135  0  2 98  0  0  0
 0  0      0 477300  13944 256084    0    0     0    32  131  133  1  1 98  0  0  0
 0  0      0 477300  13944 256084    0    0     0     0  146  151  0  1 99  0  0  0
 0  0      0 477300  13944 256084    0    0     0     0  123  119  0  1 99  0  0  0
 0  0      0 477300  13944 256084    0    0     0    12  174  177  1  3 96  0  0  0
 0  0      0 477300  13944 256088    0    0     0     0  133  127  0  1 99  0  0  0
 0  0      0 477300  13952 256080    0    0     0    28  139  139  0  2 98  0  0  0
 0  0      0 477300  13952 256092    0    0     0     4  133  129  0  2 98  0  0  0
 0  0      0 477300  13952 256092    0    0     0     0  137  139  0  1 99  0  0  0
 0  0      0 477300  13952 256092    0    0     0     8  134  127  1  2 97  0  0  0
 0  0      0 477300  13952 256092    0    0     0     0  131  135  0  1 99  0  0  0
 0  0      0 477300  13960 256084    0    0     0    28  138  145  0  3 97  0  0  0
 0  0      0 477300  13960 256096    0    0     0     0  123  125  0  1 99  0  0  0
 0  0      0 477300  13960 256096    0    0     0     4  134  127  0  1 99  0  0  0
 0  0      0 477300  13960 256100    0    0     0     8  148  150  1  2 97  0  0  0
 0  0      0 477300  13960 256104    0    0     0     0  137  125  0  2 98  0  0  0
 0  0      0 477300  13968 256104    0    0     0    28  131  138  0  2 98  0  0  0
 0  0      0 477300  13968 256104    0    0     0     0  140  136  0  2 98  0  0  0
 0  0      0 477300  13968 256104    0    0     0     0  138  145  1  1 98  0  0  0
 0  0      0 477300  13968 256108    0    0     0     8  136  127  0  2 98  0  0  0
 0  0      0 477048  13968 256108    0    0     0    12  143  146  0  1 99  0  0  0
 0  0      0 477048  13976 256108    0    0     0    32  147  154  0  2 98  0  0  0
 0  0      0 477048  13976 256108    0    0     0     0  126  126  0  2 98  0  0  0
 0  0      0 477048  13976 256112    0    0     0     0  139  136  1  1 98  0  0  0
 0  0      0 477048  13976 256112    0    0     0     0  137  145  0  3 97  0  0  0
 0  0      0 477048  13976 256116    0    0     0    12  149  154  0  1 99  0  0  0
 0  0      0 477048  13984 256108    0    0     0    28  144  150  0  2 98  0  0  0
 0  0      0 477048  13984 256116    0    0     0     0  135  135  0  2 98  0  0  0
 0  0      0 477048  13984 256116    0    0     0     0  127  129  1  1 98  0  0  0
 0  0      0 477048  13984 256120    0    0     0     0  148  154  0  2 98  0  0  0
 0  0      0 477048  13984 256120    0    0     0    12  141  150  0  1 99  0  0  0
 1  0      0 477048  13992 256124    0    0     0    36  145  155  0  2 98  0  0  0
 0  0      0 477048  13992 256124    0    0     0     0  144  146  0  2 98  0  0  0
 0  0      0 477048  13992 256128    0    0     0     0  137  131  0  2 98  0  0  0
