procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 441708  16276 288696    0    0     0     0  794  218  1 44 54  0  0  0
 0  0      0 441708  16276 288696    0    0     0     0 1268  499  0 85 15  0  0  0
 1  0      0 441708  16276 288700    0    0     0     0 1149  394  0 72 28  0  0  0
 2  0      0 440760  16284 288700    0    0     0    56  900  193  0 55 45  0  0  0
 0  0      0 441956  16284 288700    0    0     0     4 1167  371  0 76 24  0  0  0
 0  0      0 441696  16284 288704    0    0     0     0  914  243  1 52 47  0  0  0
 1  0      0 441020  16284 288704    0    0     0     0  754  213  0 43 57  0  0  0
 1  0      0 441688  16284 288704    0    0     0     0 1193  399  0 77 23  0  0  0
 2  0      0 441232  16292 288704    0    0     0    40 1204  322  0 78 23  0  0  0
 2  0      0 440772  16292 288708    0    0     0     0 1118  335  0 72 28  0  0  0
 5  0      0 439892  16292 288708    0    0     0     4 1285  460  1 85 13  0  0  0
 2  0      0 441312  16292 288708    0    0     0     0 1058  375  0 66 34  0  0  0
 0  0      0 441432  16292 288708    0    0     0     0  894  427  0 56 44  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 440012  16300 288712    0    0     0    52 1012  420  0 61 39  0  0  0
 0  0      0 441668  16300 288712    0    0     0    12  617  257  0 34 66  0  0  0
 5  0      0 439460  16300 288712    0    0     0     0 1314  514  0 87 13  0  0  0
 3  0      0 440220  16300 288716    0    0     0     4 1064  328  1 64 35  0  0  0
 1  0      0 441916  16300 288720    0    0     0     0  591  206  1 32 67  0  0  0
 0  0      0 441660  16308 288720    0    0     0    28 1102  266  0 68 32  0  0  0
 3  0      0 440636  16308 288720    0    0     0     8 1026  326  0 62 38  0  0  0
 2  0      0 440868  16308 288724    0    0     0     0 1396  574  1 99  0  0  0  0
 0  0      0 441648  16308 288724    0    0     0     0 1199  366  0 80 20  0  0  0
 0  0      0 441648  16308 288724    0    0     0     8  673  213  0 38 62  0  0  0
 0  0      0 441428  16316 288728    0    0     0    32  966  341  1 57 41  0  0  0
 1  0      0 441632  16316 288728    0    0     0    12 1081  231  0 67 33  0  0  0
 1  0      0 441416  16316 288728    0    0     0     0 1019  268  0 62 38  0  0  0
 1  0      0 441348  16316 288728    0    0     0     0 1209  301  0 77 23  0  0  0
 3  0      0 440072  16316 288732    0    0     0     0 1068  297  0 66 34  0  0  0
 4  0      0 441048  16316 288732    0    0     0     4 1275  525  1 83 16  0  0  0
 1  0      0 440852  16324 288736    0    0     0    56 1319  383  0 89 11  0  0  0
 1  0      0 440884  16324 288740    0    0     0     0  620  227  1 32 67  0  0  0
 0  0      0 441616  16324 288740    0    0     0     0 1195  291  0 78 22  0  0  0
 0  0      0 441872  16324 288740    0    0     0     0 1162  412  0 74 26  0  0  0
 0  0      0 441652  16324 288740    0    0     0     0  928  243  0 55 45  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 440648  16332 288744    0    0     0    44  814  265  0 47 53  0  0  0
 3  0      0 441204  16332 288744    0    0     0     0 1122  316  1 68 31  0  0  0
 1  0      0 441152  16332 288744    0    0     0     0 1378  555  0 97  3  0  0  0
 0  0      0 441356  16332 288748    0    0     0     0 1017  403  0 64 36  0  0  0
 2  0      0 440444  16332 288748    0    0     0     0  539  162  0 27 73  0  0  0
 0  0      0 441784  16340 288748    0    0     0    44 1315  531  1 86 12  0  0  0
 4  0      0 439932  16340 288748    0    0     0    12 1220  412  0 77 23  0  0  0
 2  0      0 440524  16340 288752    0    0     0     0  926  286  0 55 45  0  0  0
 1  0      0 441076  16340 288752    0    0     0     0 1298  473  0 90 10  0  0  0
 3  0      0 441036  16340 288752    0    0     0     0  852  233  0 49 51  0  0  0
 1  0      0 441128  16348 288752    0    0     0    28 1115  439  1 71 28  0  0  0
 4  0      0 439868  16348 288756    0    0     0     8  903  239  0 52 48  0  0  0
 0  0      0 441704  16348 288756    0    0     0     4  892  334  0 53 47  0  0  0
 5  0      0 438672  16348 288756    0    0     0     0 1164  366  0 74 26  0  0  0
 1  0      0 441124  16348 288756    0    0     0     0  948  257  1 57 42  0  0  0
 0  0      0 441344  16356 288760    0    0     0    44  976  370  0 59 41  0  0  0
 3  0      0 439820  16356 288760    0    0     0    12 1012  304  0 61 39  0  0  0
 1  0      0 441660  16356 288760    0    0     0     0  966  383  1 56 43  0  0  0
 4  0      0 438596  16356 288760    0    0     0     4  839  291  0 49 51  0  0  0
 2  0      0 441588  16356 288764    0    0     0     0  643  193  0 34 66  0  0  0
 0  0      0 441808  16364 288764    0    0     0    28 1363  536  0 91  9  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 440320  16364 288764    0    0     0     8 1120  278  1 70 29  0  0  0
 1  0      0 441548  16364 288768    0    0     0     0  785  190  0 45 55  0  0  0
 0  0      0 441108  16364 288768    0    0     0     0  894  245  0 51 49  0  0  0
 0  0      0 441836  16364 288768    0    0     0     4  809  214  0 48 52  0  0  0
 1  0      0 440864  16372 288768    0    0     0    28 1277  318  1 83 16  0  0  0
 3  0      0 441368  16372 288772    0    0     0    24 1400  528  0 96  4  0  0  0
 2  0      0 440416  16372 288772    0    0     0     0 1305  395  0 89 11  0  0  0
 2  0      0 440952  16372 288776    0    0     0     0  649  254  0 36 64  0  0  0
 2  0      0 440640  16372 288780    0    0     0     0 1002  251  0 61 39  0  0  0
 1  0      0 441516  16380 288780    0    0     0    40 1279  260  1 83 16  0  0  0
 0  0      0 441744  16380 288780    0    0     0     8  832  224  0 48 52  0  0  0
 0  0      0 441520  16380 288780    0    0     0     0 1004  286  0 60 40  0  0  0
 3  0      0 441240  16380 288784    0    0     0     0 1345  464  0 88 12  0  0  0
 0  0      0 441744  16380 288784    0    0     0     0  905  378  0 52 48  0  0  0
 0  0      0 441772  16380 288784    0    0     0     0  781  275  0 44 56  0  0  0
 0  0      0 441312  16388 288788    0    0     0    64  878  336  1 49 49  0  0  0
 2  0      0 441208  16388 288788    0    0     0     0 1041  357  0 63 37  0  0  0
 1  0      0 441568  16388 288788    0    0     0     0  800  187  0 45 55  0  0  0
 1  0      0 441312  16388 288788    0    0     0     0 1075  338  0 65 35  0  0  0
 4  0      0 440456  16388 288792    0    0     0     0 1212  432  0 77 23  0  0  0
 2  0      0 440980  16396 288792    0    0     0    44 1219  455  0 76 24  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 440420  16396 288792    0    0     0     4 1093  375  1 68 31  0  0  0
 1  0      0 440752  16396 288792    0    0     0     0  814  329  0 46 54  0  0  0
 1  0      0 441424  16396 288796    0    0     0     0 1070  323  0 66 34  0  0  0
 1  0      0 440624  16396 288796    0    0     0     0 1003  240  0 59 41  0  0  0
 1  0      0 440588  16404 288796    0    0     0    56 1223  321  1 78 21  0  0  0
 1  0      0 441476  16404 288800    0    0     0     0  996  290  0 60 40  0  0  0
 0  0      0 441480  16404 288800    0    0     0     4 1036  269  1 61 38  0  0  0
 3  0      0 440180  16404 288800    0    0     0     0  942  238  0 53 47  0  0  0
 2  0      0 439996  16404 288800    0    0     0     0 1214  357  0 77 23  0  0  0
 3  0      0 439088  16412 288808    0    0     0    28 1179  310  0 72 28  0  0  0
 2  0      0 440368  16412 288808    0    0     0    12 1158  374  0 74 26  0  0  0
 0  0      0 441464  16412 288808    0    0     0     0 1178  405  1 75 24  0  0  0
