procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12 147132  36480 555328    0    0     0     8   46   77  0  0 100  0  0  0
 1  0     12 147132  36480 555328    0    0     0     0   37   65  0  0 100  0  0  0
 0  0     12 147132  36488 555328    0    0     0    20   53   82  0  1 99  0  0  0
 0  0     12 147132  36488 555328    0    0     0    16   50   72  0  0 100  0  0  0
 0  0     12 147132  36488 555328    0    0     0     0   39   64  0  0 100  0  0  0
 0  0     12 147132  36488 555328    0    0     0     0   33   62  0  0 100  0  0  0
 0  0     12 147132  36488 555328    0    0     0     4   48   74  0  1 99  0  0  0
 0  0     12 147132  36496 555328    0    0     0    12   42   69  0  0 100  0  0  0
 0  0     12 147132  36496 555328    0    0     0     0   48   78  0  0 100  0  0  0
 0  0     12 147132  36496 555328    0    0     0     0   36   60  0  1 99  0  0  0
 0  0     12 147132  36496 555328    0    0     0     0   38   66  0  0 100  0  0  0
 0  0     12 147132  36496 555328    0    0     0     4   53   89  0  0 100  0  0  0
 0  0     12 147132  36496 555328    0    0     0     0   43   69  0  1 99  0  0  0
 0  0     12 147132  36504 555328    0    0     0    12   36   64  0  0 100  0  0  0
 0  0     12 147132  36504 555328    0    0     0     0   37   68  0  0 100  0  0  0
 0  0     12 147132  36504 555328    0    0     0     0   49   76  1  1 98  0  0  0
 0  0     12 147132  36504 555328    0    0     0     0   37   64  0  0 100  0  0  0
 0  0     12 147132  36504 555328    0    0     0     4   56   93  0  0 100  0  0  0
 0  0     12 147132  36504 555328    0    0     0     0   41   67  0  1 99  0  0  0
 0  0     12 147132  36512 555328    0    0     0    12   37   72  0  0 100  0  0  0
 0  0     12 147132  36512 555328    0    0     0     0   48   77  0  0 100  0  0  0
 0  0     12 147132  36512 555328    0    0     0     0   35   61  0  0 100  0  0  0
 0  0     12 147132  36512 555328    0    0     0     0   36   67  0  0 100  0  0  0
 0  0     12 147132  36512 555328    0    0     0     4   45   70  0  0 100  0  0  0
 0  0     12 147132  36512 555328    0    0     0     0   37   64  0  1 99  0  0  0
 0  0     12 147132  36520 555328    0    0     0    12   33   67  0  0 100  0  0  0
 0  0     12 147132  36520 555328    0    0     0     0   39   67  0  0 100  0  0  0
 0  0     12 147132  36520 555328    0    0     0     0   48   79  0  0 100  0  0  0
 0  0     12 147132  36520 555328    0    0     0     0   39   63  0  0 100  0  0  0
 0  0     12 147132  36520 555328    0    0     0     4   48   76  0  1 99  0  0  0
 0  0     12 147132  36520 555328    0    0     0     0   44   71  0  0 100  0  0  0
 0  0     12 147132  36528 555328    0    0     0    16   39   70  0  0 100  0  0  0
 0  0     12 147132  36528 555328    0    0     0     0   48   78  0  0 100  0  0  0
 0  0     12 147132  36528 555328    0    0     0     0   35   64  0  0 100  0  0  0
 0  0     12 147132  36528 555328    0    0     0     0   38   71  0  1 99  0  0  0
 0  0     12 147132  36528 555328    0    0     0     4   48   74  0  0 100  0  0  0
 0  0     12 147132  36528 555328    0    0     0     0   34   61  0  0 100  0  0  0
 0  0     12 147132  36536 555328    0    0     0    12   36   65  0  0 100  0  0  0
 0  0     12 147132  36536 555328    0    0     0     4   51   79  0  1 99  0  0  0
 0  0     12 147132  36536 555328    0    0     0     0   42   68  0  0 100  0  0  0
 0  0     12 147132  36536 555328    0    0     0     0   35   66  0  0 100  0  0  0
 0  0     12 147132  36536 555328    0    0     0     4   60   87  0  0 100  0  0  0
 0  0     12 147132  36536 555328    0    0     0     0   36   62  0  0 100  0  0  0
 0  0     12 147132  36544 555328    0    0     0    12   43   79  0  0 100  0  0  0
 0  0     12 147132  36544 555328    0    0     0     0   30   61  0  0 100  0  0  0
 0  0     12 147132  36544 555328    0    0     0     0   53   82  0  1 99  0  0  0
 0  0     12 147132  36544 555328    0    0     0     0   41   70  0  0 100  0  0  0
 0  0     12 147132  36544 555332    0    0     0     8   57   82  0  1 99  0  0  0
 0  0     12 147132  36544 555332    0    0     0     0   35   63  0  0 100  0  0  0
 0  0     12 147132  36552 555332    0    0     0    20   42   77  0  0 100  0  0  0
 0  0     12 147132  36552 555332    0    0     0     0   46   77  1  0 99  0  0  0
 0  0     12 147132  36552 555332    0    0     0     0   47   74  0  1 99  0  0  0
 0  0     12 147132  36552 555332    0    0     0     0   33   61  0  0 100  0  0  0
 0  0     12 147132  36552 555332    0    0     0     4   43   73  0  0 100  0  0  0
 0  0     12 147132  36552 555332    0    0     0     0   34   59  0  0 100  0  0  0
 0  0     12 147132  36560 555332    0    0     0    12   44   73  0  0 100  0  0  0
 0  0     12 147132  36560 555332    0    0     0     0   34   64  0  0 100  0  0  0
 0  0     12 147132  36560 555332    0    0     0     0   38   66  0  1 99  0  0  0
 0  0     12 147132  36560 555332    0    0     0     0   32   62  0  0 100  0  0  0
 0  0     12 147132  36560 555332    0    0     0     4   54   80  0  0 100  0  0  0
 0  0     12 147132  36560 555332    0    0     0     0   30   57  0  0 100  0  0  0
 0  0     12 146880  36568 555336    0    0     0    12   45   76  0  1 99  0  0  0
 0  0     12 146880  36568 555336    0    0     0     0   39   69  0  0 100  0  0  0
 0  0     12 146880  36568 555336    0    0     0     0   44   71  0  0 100  0  0  0
 0  0     12 146880  36568 555336    0    0     0     0   36   62  0  0 100  0  0  0
 0  0     12 146880  36568 555336    0    0     0     4   40   66  0  0 100  0  0  0
 0  0     12 146880  36568 555336    0    0     0     0   38   62  0  1 99  0  0  0
 1  0     12 146880  36576 555336    0    0     0    12   42   79  0  0 100  0  0  0
 0  0     12 146880  36576 555336    0    0     0     0   35   63  0  0 100  0  0  0
 0  0     12 146880  36576 555336    0    0     0     0   40   65  0  0 100  0  0  0
 0  0     12 146880  36576 555336    0    0     0     0   35   62  0  0 100  0  0  0
 0  0     12 146880  36576 555336    0    0     0     4   62   89  0  1 99  0  0  0
 0  0     12 146880  36576 555336    0    0     0     0   35   61  0  0 100  0  0  0
 0  0     12 146880  36584 555336    0    0     0    24   50   84  0  0 100  0  0  0
 0  0     12 146880  36584 555336    0    0     0     0   36   60  0  0 100  0  0  0
 0  0     12 146880  36584 555336    0    0     0     0   57   88  0  1 99  0  0  0
 0  0     12 146880  36584 555336    0    0     0     0   31   58  0  0 100  0  0  0
 0  0     12 146880  36584 555336    0    0     0     4   52   83  0  1 99  0  0  0
 0  0     12 146880  36584 555336    0    0     0     0   40   70  0  0 100  0  0  0
 0  0     12 146880  36592 555336    0    0     0    12   48   85  0  0 99  1  0  0
 0  0     12 146880  36592 555336    0    0     0     0   41   70  0  0 100  0  0  0
 0  0     12 146880  36592 555336    0    0     0     0   37   63  0  0 100  0  0  0
 0  0     12 146880  36592 555336    0    0     0     0   39   67  0  0 100  0  0  0
 0  0     12 146880  36592 555336    0    0     0     4   48   74  0  1 99  0  0  0
 0  0     12 146880  36592 555336    0    0     0     0   33   62  0  0 100  0  0  0
 0  0     12 146880  36600 555336    0    0     0    12   35   67  0  0 100  0  0  0
 0  0     12 146880  36600 555336    0    0     0     0   42   62  0  0 100  0  0  0
 0  0     12 146880  36600 555336    0    0     0     0   37   62  0  0 100  0  0  0
 0  0     12 146880  36600 555336    0    0     0     0   41   68  0  1 99  0  0  0
 0  0     12 146880  36600 555336    0    0     0     4   48   77  0  0 100  0  0  0
 0  0     12 146880  36600 555336    0    0     0     0   43   69  0  0 100  0  0  0
 0  0     12 146880  36608 555336    0    0     0    12   42   74  0  0 100  0  0  0
 0  0     12 146880  36608 555336    0    0     0     0   42   73  0  1 99  0  0  0
 0  0     12 146880  36616 555328    0    0     0    24   80  148  2  1 97  0  0  0
 0  0     12 146880  36616 555336    0    0     0     0   43   70  0  1 99  0  0  0
 0  0     12 146880  36616 555340    0    0     0     8   47   85  0  0 100  0  0  0
 0  0     12 146880  36616 555340    0    0     0     0   38   65  0  0 100  0  0  0
 0  0     12 146880  36616 555340    0    0     0     0   35   61  0  0 100  0  0  0
 0  0     12 146880  36616 555340    0    0     0    80   58   71  0  1 99  0  0  0
 0  0     12 146880  36624 555340    0    0     0    28   49   80  0  0 100  0  0  0
 0  0     12 146880  36624 555340    0    0     0     0   47   82  0  0 100  0  0  0
 0  0     12 146880  36624 555340    0    0     0     4   47   76  0  1 99  0  0  0
 0  0     12 146880  36624 555340    0    0     0     0   40   63  0  0 100  0  0  0
 0  0     12 146880  36624 555340    0    0     0     0   35   64  0  0 100  0  0  0
 0  0     12 146880  36632 555340    0    0     0    12   44   74  0  0 100  0  0  0
 0  0     12 146880  36632 555340    0    0     0     0   49   73  0  1 99  0  0  0
 0  0     12 146880  36632 555340    0    0     0     0   52   84  0  1 99  0  0  0
 0  0     12 146880  36632 555340    0    0     0     4   46   75  0  0 100  0  0  0
 0  0     12 146880  36632 555340    0    0     0     0   39   63  0  0 100  0  0  0
 0  0     12 146880  36632 555340    0    0     0    20   44   67  0  0 100  0  0  0
 0  0     12 146880  36640 555340    0    0     0    12   50   79  0  1 99  0  0  0
 0  0     12 146880  36640 555340    0    0     0     0   39   71  0  0 100  0  0  0
 0  0     12 146880  36640 555340    0    0     0     0   38   66  0  0 100  0  0  0
 0  0     12 146880  36640 555340    0    0     0     4   38   61  0  0 100  0  0  0
 0  0     12 146880  36640 555340    0    0     0     0   37   63  0  0 100  0  0  0
 0  0     12 146880  36640 555340    0    0     0     0   33   61  0  0 100  0  0  0
 0  0     12 146880  36648 555340    0    0     0    12   43   74  0  1 99  0  0  0
 0  0     12 146880  36648 555340    0    0     0     0   34   65  0  0 100  0  0  0
 0  0     12 146880  36648 555340    0    0     0     0   40   65  0  0 100  0  0  0
 0  0     12 146880  36648 555340    0    0     0     4   46   75  0  0 100  0  0  0
 0  0     12 146880  36648 555340    0    0     0     0   41   68  0  0 100  0  0  0
 0  0     12 146880  36648 555340    0    0     0     0   37   71  0  0 100  0  0  0
 0  0     12 146880  36656 555340    0    0     0    12   48   83  0  1 99  0  0  0
 0  0     12 146880  36656 555340    0    0     0     0   38   66  0  0 100  0  0  0
 0  0     12 146880  36656 555340    0    0     0     0   37   66  0  0 100  0  0  0
 0  0     12 146880  36656 555340    0    0     0     4   42   68  0  0 100  0  0  0
 0  0     12 146880  36656 555340    0    0     0     0   45   75  1  0 99  0  0  0
 0  0     12 146880  36656 555340    0    0     0     0   42   70  0  1 99  0  0  0
 0  0     12 146880  36664 555340    0    0     0    12   48   83  0  0 100  0  0  0
 0  0     12 146880  36664 555340    0    0     0     0   36   57  0  0 100  0  0  0
 0  0     12 146880  36664 555340    0    0     0     0   37   66  0  0 100  0  0  0
 0  0     12 146880  36664 555340    0    0     0     4   62   91  0  0 100  0  0  0
 0  0     12 146880  36664 555340    0    0     0     0   33   60  0  0 100  0  0  0
 0  0     12 146880  36664 555340    0    0     0     0   42   71  0  1 99  0  0  0
 0  0     12 146880  36672 555340    0    0     0    12   37   70  0  0 100  0  0  0
 0  0     12 146880  36672 555340    0    0     0     0   54   81  0  1 99  0  0  0
 0  0     12 146880  36672 555340    0    0     0     0   35   69  0  0 100  0  0  0
 0  0     12 146880  36672 555340    0    0     0     4   49   79  0  0 100  0  0  0
 0  0     12 146880  36672 555340    0    0     0     0   33   65  0  0 100  0  0  0
 0  0     12 146880  36672 555340    0    0     0     0   49   79  0  0 100  0  0  0
 0  0     12 146880  36680 555340    0    0     0    12   41   70  0  1 99  0  0  0
 0  0     12 146880  36680 555340    0    0     0     0   46   79  0  0 100  0  0  0
 0  0     12 146880  36680 555340    0    0     0     0   30   55  0  0 100  0  0  0
 0  0     12 146880  36680 555340    0    0     0     4   49   75  0  0 100  0  0  0
 0  0     12 146880  36680 555344    0    0     0     0   31   55  0  0 100  0  0  0
 0  0     12 146628  36688 555344    0    0     0    12   44   79  0  1 99  0  0  0
 0  0     12 146628  36688 555344    0    0     0     0   38   62  0  0 100  0  0  0
 1  0     12 146628  36688 555344    0    0     0     0   38   67  0  0 100  0  0  0
 0  0     12 146628  36688 555344    0    0     0     0   39   65  0  0 100  0  0  0
 0  0     12 146628  36688 555344    0    0     0     8   51   76  0  1 99  0  0  0
 0  0     12 146628  36688 555344    0    0     0     0   39   68  0  0 100  0  0  0
 0  0     12 146628  36696 555344    0    0     0    20   51   80  0  0 100  0  0  0
 0  0     12 146628  36696 555344    0    0     0     0   34   63  0  0 100  0  0  0
 0  0     12 146628  36696 555344    0    0     0     0   48   78  0  1 99  0  0  0
 0  0     12 146628  36696 555344    0    0     0     0   31   57  0  0 100  0  0  0
 0  0     12 146628  36696 555344    0    0     0     4   54   85  0  0 100  0  0  0
 0  0     12 146628  36696 555344    0    0     0     0   34   65  0  0 100  0  0  0
 0  0     12 146628  36704 555344    0    0     0    12   49   87  0  0 100  0  0  0
 0  0     12 146628  36704 555344    0    0     0     0   34   62  0  1 99  0  0  0
 0  0     12 146628  36704 555344    0    0     0     0   44   68  0  0 100  0  0  0
 0  0     12 146628  36704 555344    0    0     0     0   39   70  0  0 100  0  0  0
 0  0     12 146628  36704 555344    0    0     0     4   62   91  1  0 99  0  0  0
 0  0     12 146628  36704 555344    0    0     0     0   35   67  0  0 100  0  0  0
 0  0     12 146628  36712 555348    0    0     0    16   43   71  0  1 99  0  0  0
 0  0     12 146628  36712 555348    0    0     0     0   35   62  0  0 100  0  0  0
 0  0     12 146628  36712 555348    0    0     0     0   62   83  0  1 99  0  0  0
 0  0     12 146628  36712 555348    0    0     0     0   44   68  0  0 100  0  0  0
 0  0     12 146628  36712 555348    0    0     0     4   58   90  0  1 99  0  0  0
 0  0     12 146628  36712 555348    0    0     0     0   35   60  0  0 100  0  0  0
 0  0     12 146628  36720 555348    0    0     0    12   41   74  0  0 100  0  0  0
 0  0     12 146628  36720 555348    0    0     0     0   40   69  0  1 99  0  0  0
 0  0     12 146628  36720 555348    0    0     0     0   42   72  0  0 100  0  0  0
 0  0     12 146628  36720 555348    0    0     0     0   33   59  0  0 100  0  0  0
 1  0     12 146628  36720 555348    0    0     0     4   44   70  0  0 100  0  0  0
 0  0     12 146628  36720 555348    0    0     0     0   32   55  0  0 100  0  0  0
 0  0     12 146628  36728 555348    0    0     0    28   49   79  0  0 100  0  0  0
 0  0     12 146628  36728 555348    0    0     0     0   38   64  0  1 99  0  0  0
 0  0     12 146628  36728 555348    0    0     0     0   29   59  0  0 100  0  0  0
 0  0     12 146628  36728 555348    0    0     0     0   46   79  0  0 100  0  0  0
 0  0     12 146628  36728 555348    0    0     0     4   48   69  0  0 100  0  0  0
 0  0     12 146628  36728 555348    0    0     0     0   39   63  0  0 100  0  0  0
 0  0     12 146628  36736 555348    0    0     0    12   44   78  0  0 100  0  0  0
 0  0     12 146628  36736 555348    0    0     0     0   38   63  0  1 99  0  0  0
 0  0     12 146628  36736 555348    0    0     0     0   39   67  0  0 100  0  0  0
 0  0     12 146628  36736 555348    0    0     0     0   41   73  0  0 100  0  0  0
 0  0     12 146628  36736 555348    0    0     0     4   42   69  0  0 100  0  0  0
 0  0     12 146628  36736 555348    0    0     0     0   45   70  0  1 99  0  0  0
 0  0     12 146628  36744 555348    0    0     0    12   43   82  0  0 100  0  0  0
 0  0     12 146628  36744 555348    0    0     0     0   38   59  0  0 100  0  0  0
 0  0     12 146628  36744 555348    0    0     0     0   40   73  0  0 100  0  0  0
 0  0     12 146628  36744 555348    0    0     0     0   41   67  0  0 100  0  0  0
 0  0     12 146628  36744 555348    0    0     0     4   58   91  0  1 99  0  0  0
 0  0     12 146628  36744 555352    0    0     0     0   39   65  0  0 100  0  0  0
 0  0     12 146628  36752 555352    0    0     0    12   36   67  0  0 100  0  0  0
 0  0     12 146628  36752 555352    0    0     0     0   36   62  0  0 100  0  0  0
 0  0     12 146628  36752 555352    0    0     0     0   57   87  0  1 99  0  0  0
 0  0     12 146628  36752 555352    0    0     0     0   46   73  0  1 99  0  0  0
 0  0     12 146628  36752 555352    0    0     0     8   48   81  0  0 100  0  0  0
 0  0     12 146628  36752 555352    0    0     0     0   40   67  0  0 100  0  0  0
 0  0     12 146628  36760 555352    0    0     0    20   43   82  0  0 100  0  0  0
 0  0     12 146628  36760 555352    0    0     0     0   47   79  1  0 99  0  0  0
 0  0     12 146628  36760 555352    0    0     0     0   36   65  0  0 100  0  0  0
 0  0     12 146628  36760 555352    0    0     0     0   39   65  0  1 99  0  0  0
 0  0     12 146628  36760 555352    0    0     0     4   44   71  0  0 100  0  0  0
 0  0     12 146628  36768 555352    0    0     0    12   41   66  0  0 100  0  0  0
 0  0     12 146628  36768 555352    0    0     0     0   34   62  0  0 100  0  0  0
 0  0     12 146628  36768 555352    0    0     0     0   51   81  0  1 99  0  0  0
 0  0     12 146628  36768 555352    0    0     0     0   33   57  0  0 100  0  0  0
 0  0     12 146628  36768 555352    0    0     0     0   42   73  0  1 99  0  0  0
 0  0     12 146628  36768 555352    0    0     0     4   42   64  0  0 100  0  0  0
 0  0     12 146628  36776 555352    0    0     0    12   49   78  0  0 100  0  0  0
 0  0     12 146628  36776 555352    0    0     0     8   47   81  0  0 100  0  0  0
 0  0     12 146628  36776 555352    0    0     0     0   52   74  0  1 99  0  0  0
 0  0     12 146628  36776 555352    0    0     0     0   35   63  0  0 100  0  0  0
 0  0     12 146628  36776 555352    0    0     0     0   36   65  0  0 100  0  0  0
 0  0     12 146628  36776 555352    0    0     0     4   46   72  0  0 100  0  0  0
 0  0     12 146628  36784 555352    0    0     0    12   40   72  0  0 100  0  0  0
 0  0     12 146628  36784 555352    0    0     0     0   41   68  0  0 100  0  0  0
 0  0     12 146628  36784 555352    0    0     0     0   36   65  0  0 100  0  0  0
 0  0     12 146628  36784 555352    0    0     0     0   44   72  0  1 99  0  0  0
 0  0     12 146628  36784 555352    0    0     0     0   34   61  0  0 100  0  0  0
 0  0     12 146628  36784 555352    0    0     0     4   57   87  0  0 100  0  0  0
 0  0     12 146628  36792 555352    0    0     0    12   38   67  0  0 100  0  0  0
 0  0     12 146628  36792 555352    0    0     0     0   43   70  0  1 99  0  0  0
 0  0     12 146628  36792 555352    0    0     0     0   31   55  0  0 100  0  0  0
 0  0     12 146628  36792 555352    0    0     0     0   50   74  0  0 100  0  0  0
 0  0     12 146628  36792 555352    0    0     0     0   45   75  0  1 99  0  0  0
 0  0     12 146628  36792 555352    0    0     0     4   56   85  0  0 100  0  0  0
 0  0     12 146628  36800 555352    0    0     0    16   41   77  0  0 100  0  0  0
 0  0     12 146628  36800 555352    0    0     0     0   44   74  0  0 100  0  0  0
 0  0     12 146628  36800 555352    0    0     0     0   33   61  0  0 100  0  0  0
 0  0     12 146628  36800 555352    0    0     0     0   46   78  0  1 99  0  0  0
 0  0     12 146628  36800 555352    0    0     0     0   31   57  0  0 100  0  0  0
 0  0     12 146628  36800 555352    0    0     0     4   49   82  0  0 100  0  0  0
 0  0     12 146628  36808 555352    0    0     0    12   35   61  0  0 100  0  0  0
 0  0     12 146628  36808 555352    0    0     0     0   43   70  0  1 99  0  0  0
 0  0     12 146628  36808 555352    0    0     0     0   29   53  0  0 100  0  0  0
 0  0     12 146628  36808 555352    0    0     0     0   39   65  0  0 100  0  0  0
 0  0     12 146628  36808 555352    0    0     0     0   34   60  0  0 100  0  0  0
 0  0     12 146628  36808 555352    0    0     0     4   58   89  0  0 100  0  0  0
 0  0     12 146628  36816 555356    0    0     0    12   38   65  0  0 100  0  0  0
 0  0     12 146628  36816 555356    0    0     0     0   41   66  0  1 99  0  0  0
 0  0     12 146628  36816 555356    0    0     0     0   36   61  0  0 100  0  0  0
 1  0     12 146628  36816 555356    0    0     0     0   42   71  0  0 100  0  0  0
 0  0     12 146628  36816 555356    0    0     0     0   32   62  0  0 100  0  0  0
 0  0     12 146628  36816 555356    0    0     0     8   50   84  1  0 99  0  0  0
 0  0     12 146628  36824 555356    0    0     0    36   47   73  0  1 99  0  0  0
 0  0     12 146628  36824 555356    0    0     0     0   50   78  0  0 100  0  0  0
 0  0     12 146628  36824 555356    0    0     0     0   35   63  0  0 100  0  0  0
 0  0     12 146628  36824 555356    0    0     0     0   42   73  0  0 100  0  0  0
 0  0     12 146628  36824 555356    0    0     0     0   36   64  0  0 100  0  0  0
 0  0     12 146628  36824 555356    0    0     0     4   63   92  0  1 99  0  0  0
 0  0     12 146628  36832 555356    0    0     0    12   37   65  0  0 100  0  0  0
 0  0     12 146628  36832 555356    0    0     0     0   39   66  0  0 100  0  0  0
 0  0     12 146628  36832 555356    0    0     0     0   31   60  0  0 100  0  0  0
 0  0     12 146628  36832 555356    0    0     0     0   60   91  0  1 99  0  0  0
 0  0     12 146628  36832 555356    0    0     0     0   39   66  0  0 100  0  0  0
 0  0     12 146628  36832 555356    0    0     0     4   47   74  0  0 100  0  0  0
 0  0     12 146628  36840 555356    0    0     0    12   46   74  0  1 99  0  0  0
 0  0     12 146628  36840 555356    0    0     0     0   43   80  0  0 100  0  0  0
 1  0     12 146628  36840 555356    0    0     0     0   41   67  0  0 100  0  0  0
 1  0     12 146628  36840 555356    0    0     0     0   41   75  0  0 100  0  0  0
 1  0     12 146628  36840 555356    0    0     0     0   35   62  0  0 100  0  0  0
 1  0     12 146628  36840 555356    0    0     0     4   39   64  0  0 100  0  0  0
 1  0     12 146628  36848 555356    0    0     0    12   40   73  0  1 99  0  0  0
 1  0     12 146628  36848 555356    0    0     0     0   28   56  0  0 100  0  0  0
 1  0     12 146628  36848 555356    0    0     0     0   44   67  0  0 100  0  0  0
 1  0     12 146628  36848 555356    0    0     0     0   38   70  0  0 100  0  0  0
 1  0     12 146628  36848 555356    0    0     0     0   42   67  0  1 99  0  0  0
 1  0     12 146628  36848 555356    0    0     0     4   41   69  0  0 100  0  0  0
 1  0     12 146628  36856 555356    0    0     0    12   40   68  0  0 100  0  0  0
 1  0     12 146628  36856 555356    0    0     0     0   38   70  0  0 100  0  0  0
 1  0     12 146628  36856 555356    0    0     0     0   43   76  0  0 100  0  0  0
 1  0     12 146628  36856 555356    0    0     0     0   35   61  0  0 100  0  0  0
 1  0     12 146628  36856 555356    0    0     0     0   36   66  0  1 99  0  0  0
 1  0     12 146628  36856 555356    0    0     0     4   45   71  0  0 100  0  0  0
 0  0     12 146628  36864 555360    0    0     0    12   38   71  0  0 100  0  0  0
 1  0     12 146628  36864 555360    0    0     0     0   33   59  0  0 100  0  0  0
 1  0     12 146628  36864 555360    0    0     0     0   44   70  0  0 100  0  0  0
 1  0     12 146628  36864 555360    0    0     0     0   34   61  0  0 100  0  0  0
 1  0     12 146628  36864 555360    0    0     0     0   41   70  0  1 99  0  0  0
 1  0     12 146628  36864 555360    0    0     0     4   53   82  0  0 100  0  0  0
 2  0     12 146628  36872 555360    0    0     0    12   45   73  0  0 100  0  0  0
 1  0     12 146628  36872 555360    0    0     0     0   36   69  0  0 100  0  0  0
 1  0     12 146628  36872 555360    0    0     0     0   39   67  0  1 99  0  0  0
 1  0     12 146628  36872 555360    0    0     0     0   42   71  0  0 100  0  0  0
 2  0     12 146628  36872 555360    0    0     0     0   49   74  0  1 99  0  0  0
 1  0     12 146628  36872 555360    0    0     0     4   42   67  0  0 100  0  0  0
 1  0     12 146628  36880 555360    0    0     0    12   45   74  0  0 99  1  0  0
 1  0     12 146628  36880 555364    0    0     0     0   39   70  0  0 100  0  0  0
 0  0     12 146628  36880 555364    0    0     0     0   43   78  1  0 99  0  0  0
 1  0     12 146628  36880 555364    0    0     0     0   36   66  0  1 99  0  0  0
 1  0     12 146628  36880 555364    0    0     0     0   37   61  0  0 100  0  0  0
 1  0     12 146628  36880 555364    0    0     0     8   37   65  0  0 100  0  0  0
 1  0     12 146628  36888 555364    0    0     0    20   46   74  0  0 100  0  0  0
 1  0     12 146628  36888 555364    0    0     0     0   30   58  0  1 99  0  0  0
 1  0     12 146628  36888 555364    0    0     0     0   34   65  0  0 100  0  0  0
 1  0     12 146628  36888 555364    0    0     0     0   32   64  0  0 100  0  0  0
 1  0     12 146628  36888 555364    0    0     0     0   45   76  0  0 100  0  0  0
 1  0     12 146628  36888 555364    0    0     0     4   37   64  0  0 100  0  0  0
 1  0     12 146628  36896 555364    0    0     0    16   50   83  0  0 100  0  0  0
 1  0     12 146628  36896 555364    0    0     0     0   32   59  0  0 100  0  0  0
 1  0     12 146628  36896 555364    0    0     0     0   44   75  0  1 99  0  0  0
 1  0     12 146628  36896 555364    0    0     0     0   35   59  0  0 100  0  0  0
 1  0     12 146628  36896 555364    0    0     0     0   36   65  0  0 100  0  0  0
 1  0     12 146628  36896 555364    0    0     0     4   39   63  0  0 100  0  0  0
 1  0     12 146628  36904 555364    0    0     0    12   54   91  0  1 99  0  0  0
 1  0     12 146628  36904 555364    0    0     0     0   44   76  0  0 100  0  0  0
 1  0     12 146628  36904 555364    0    0     0     0   36   61  0  0 100  0  0  0
 1  0     12 146628  36904 555364    0    0     0     0   41   68  0  0 100  0  0  0
 1  0     12 146628  36904 555364    0    0     0     0   38   68  0  0 100  0  0  0
 1  0     12 146628  36904 555364    0    0     0     4   57   84  0  1 99  0  0  0
 1  0     12 146628  36912 555364    0    0     0    12   37   69  0  0 100  0  0  0
 1  0     12 146628  36912 555364    0    0     0     0   38   67  0  0 100  0  0  0
 1  0     12 146628  36912 555364    0    0     0     0   34   63  0  0 100  0  0  0
 1  0     12 146628  36912 555364    0    0     0     0   52   79  0  1 99  0  0  0
 1  0     12 146628  36912 555364    0    0     0     0   36   64  0  0 100  0  0  0
 1  0     12 146628  36912 555364    0    0     0     4   53   90  0  0 100  0  0  0
 1  0     12 146628  36920 555364    0    0     0    28   48   81  0  0 100  0  0  0
 1  0     12 146628  36920 555364    0    0     0     0   47   69  0  1 99  0  0  0
 1  0     12 146628  36920 555364    0    0     0     0   34   65  0  0 100  0  0  0
 2  0     12 146628  36920 555364    0    0     0     0   41   66  0  0 100  0  0  0
 1  0     12 146628  36920 555364    0    0     0     0   37   73  0  0 100  0  0  0
 1  0     12 146628  36920 555364    0    0     0     4   42   67  0  1 99  0  0  0
 1  0     12 146376  36928 555364    0    0     0    12   33   57  1  0 99  0  0  0
 1  0     12 146376  36928 555364    0    0     0     0   36   63  0  0 100  0  0  0
 1  0     12 146376  36928 555364    0    0     0     0   40   70  0  0 100  0  0  0
 1  0     12 146376  36928 555364    0    0     0     0   35   63  0  1 99  0  0  0
 1  0     12 146376  36928 555364    0    0     0     0   37   68  0  0 100  0  0  0
 1  0     12 146376  36936 555364    0    0     0    16   52   80  0  0 100  0  0  0
 1  0     12 146376  36936 555364    0    0     0     0   35   62  0  0 100  0  0  0
 1  0     12 146376  36936 555364    0    0     0     0   45   78  0  0 100  0  0  0
 1  0     12 146376  36936 555364    0    0     0     0   32   56  0  0 100  0  0  0
 1  0     12 146376  36936 555364    0    0     0     0   45   74  0  1 99  0  0  0
 1  0     12 146376  36936 555364    0    0     0     0   34   66  0  0 100  0  0  0
 2  0     12 146376  36944 555356    0    0     0    16   45   66  0  0 100  0  0  0
 1  0     12 146376  36944 555364    0    0     0     0   31   63  0  0 100  0  0  0
 1  0     12 146376  36944 555368    0    0     0     0   43   73  0  0 100  0  0  0
 1  0     12 146376  36944 555368    0    0     0     0   37   62  0  0 100  0  0  0
 1  0     12 146376  36944 555368    0    0     0     0   46   78  0  0 100  0  0  0
 1  0     12 146376  36944 555368    0    0     0     0   34   62  0  0 100  0  0  0
 1  0     12 146376  36952 555360    0    0     0    20   63   95  0  1 99  0  0  0
 0  0     12 146376  36952 555368    0    0     0     0   36   62  0  0 100  0  0  0
 0  0     12 146376  36952 555368    0    0     0     0   38   66  0  0 100  0  0  0
 0  0     12 146376  36952 555368    0    0     0     0   33   63  0  0 100  0  0  0
 0  0     12 146376  36952 555368    0    0     0     0   54   80  0  1 99  0  0  0
 0  0     12 146376  36960 555368    0    0     0    24   49   84  0  1 99  0  0  0
 0  0     12 146376  36960 555368    0    0     0     0   48   71  0  0 100  0  0  0
