procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12 103192  21720 615380    0    0     0     0 1034  279  0 64 36  0  0  0
 2  0     12 103124  21720 615380    0    0     0     0 1134  264  0 72 28  0  0  0
 0  0     12 103672  21728 615372    0    0     0    32 1136  273  1 74 25  0  0  0
 3  0     12 101740  21728 615380    0    0     0     8 1201  411  0 77 23  0  0  0
 2  0     12 102924  21728 615384    0    0     0     0 1096  301  0 70 30  0  0  0
 0  0     12 103628  21728 615384    0    0     0     0  951  267  0 59 41  0  0  0
 0  0     12 103632  21728 615384    0    0     0     0 1307  286  1 85 14  0  0  0
 2  0     12 103400  21736 615376    0    0     0    28  968  235  0 55 45  0  0  0
 0  0     12 103624  21736 615388    0    0     0    16 1182  369  0 78 23  0  0  0
 1  0     12 103144  21736 615388    0    0     0     0 1166  301  0 73 27  0  0  0
 0  0     12 103620  21736 615388    0    0     0     0  941  172  0 56 44  0  0  0
 2  0     12 102268  21736 615392    0    0     0     0 1023  329  1 61 37  0  0  0
 1  0     12 102944  21736 615392    0    0     0     0 1030  192  0 63 37  0  0  0
 0  0     12 103796  21744 615392    0    0     0    28 1176  278  0 74 26  0  0  0
 1  0     12 103096  21744 615396    0    0     0    12 1142  238  1 71 28  0  0  0
 0  0     12 103604  21744 615396    0    0     0     0 1109  279  0 68 32  0  0  0
 2  0     12 102508  21744 615396    0    0     0     0  953  238  1 56 43  0  0  0
 0  0     12 103576  21744 615396    0    0     0     0 1154  304  0 73 27  0  0  0
 0  0     12 102696  21752 615400    0    0     0    28 1046  248  0 65 35  0  0  0
 2  0     12 103244  21752 615400    0    0     0    12 1127  198  1 71 28  0  0  0
 1  0     12 102788  21752 615404    0    0     0     8 1089  220  0 68 32  0  0  0
 2  0     12 103548  21752 615404    0    0     0     0 1179  209  0 75 25  0  0  0
 1  0     12 102848  21752 615408    0    0     0     0 1104  237  0 68 33  0  0  0
 1  0     12 102676  21760 615412    0    0     0    28 1046  282  0 69 31  0  0  0
