procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0     12  83136  21456 632836    0    0     0    40  388  214  0  7 93  0  0  0
 0  0     12  83136  21456 632840    0    0     0     0  560  256  1 13 86  0  0  0
 0  0     12  83136  21456 632840    0    0     0     0  508  256  0 10 90  0  0  0
 0  0     12  83136  21456 632840    0    0     0     0  422  200  0  8 92  0  0  0
 0  0     12  83136  21456 632840    0    0     0     0  489  222  1  9 90  0  0  0
 1  0     12  83136  21464 632844    0    0     0    40  397  210  0  9 91  0  0  0
 0  0     12  83136  21464 632844    0    0     0     4  398  221  0  8 92  0  0  0
 0  0     12  83136  21464 632844    0    0     0     0  540  243  0  9 91  0  0  0
 0  0     12  83136  21464 632848    0    0     0     0  359  203  0  7 93  0  0  0
 2  0     12  83136  21464 632848    0    0     0     0  495  213  1  9 90  0  0  0
 0  0     12  83136  21472 632848    0    0     0    28  522  258  0 13 87  0  0  0
 0  0     12  83136  21472 632848    0    0     0     8  410  200  0  8 92  0  0  0
 0  0     12  83136  21472 632852    0    0     0     4  397  181  1  7 92  0  0  0
 0  0     12  83136  21472 632852    0    0     0     0  479  224  0 11 89  0  0  0
 0  0     12  83136  21472 632852    0    0     0     0  394  185  0  8 92  0  0  0
 0  0     12  83136  21480 632856    0    0     0    28  388  184  0  8 92  0  0  0
 0  0     12  83136  21480 632856    0    0     0    12  458  223  1 10 89  0  0  0
 0  0     12  83136  21480 632856    0    0     0     0  398  192  0  9 91  0  0  0
 2  0     12  83136  21480 632860    0    0     0     8  451  220  1  9 90  0  0  0
 0  0     12  83136  21480 632864    0    0     0     0  355  174  0  7 93  0  0  0
 0  0     12  83136  21488 632864    0    0     0    52  426  210  0 10 90  0  0  0
 0  0     12  83132  21488 632864    0    0     0     8  458  218  0 10 90  0  0  0
 0  0     12  83132  21488 632864    0    0     0     0  481  225  1 11 88  0  0  0
 1  0     12  83132  21488 632868    0    0     0     0  345  180  0  5 95  0  0  0
 0  0     12  83132  21488 632868    0    0     0     4  395  200  0  9 91  0  0  0
 0  0     12  83132  21496 632868    0    0     0    28  310  153  0  4 96  0  0  0
 0  0     12  83132  21496 632872    0    0     0     8  367  191  0  9 91  0  0  0
 0  0     12  83132  21496 632872    0    0     0     0  455  216  1  9 90  0  0  0
 0  0     12  83132  21496 632872    0    0     0     0  383  205  1  9 90  0  0  0
 2  0     12  83132  21496 632872    0    0     0     0  442  204  0 11 89  0  0  0
 0  0     12  83132  21504 632876    0    0     0    36  417  213  0  9 91  0  0  0
 0  0     12  83132  21504 632876    0    0     0    12  311  172  0  5 95  0  0  0
 0  0     12  83132  21504 632876    0    0     0     0  349  175  1  6 92  0  0  0
 0  0     12  83132  21504 632876    0    0     0     0  386  198  0  8 92  0  0  0
 0  0     12  83132  21504 632880    0    0     0     0  319  173  1  5 94  0  0  0
 0  0     12  83132  21512 632872    0    0     0    28  399  197  0  9 91  0  0  0
 0  0     12  83132  21512 632880    0    0     0    12  423  201  0  9 91  0  0  0
 0  0     12  83132  21512 632880    0    0     0     0  380  192  1  7 92  0  0  0
 1  0     12  83132  21512 632884    0    0     0     0  384  186  0  9 91  0  0  0
 0  0     12  83132  21512 632884    0    0     0     0  367  181  0  8 92  0  0  0
 0  0     12  83132  21520 632876    0    0     0    28  305  191  1  5 94  0  0  0
 1  0     12  83132  21520 632892    0    0     0    12  373  185  0  7 93  0  0  0
 0  0     12  83132  21520 632892    0    0     0     4  370  187  0  8 92  0  0  0
 0  0     12  83132  21520 632892    0    0     0     0  432  213  1 11 88  0  0  0
 0  0     12  83132  21520 632892    0    0     0     0  431  218  0 10 90  0  0  0
 0  0     12  83132  21528 632896    0    0     0    28  402  201  0  9 91  0  0  0
 0  0     12  83132  21528 632896    0    0     0     8  404  224  1 11 88  0  0  0
 0  0     12  83132  21528 632896    0    0     0     0  418  209  0  8 92  0  0  0
 0  0     12  83132  21528 632900    0    0     0     4  434  206  0 11 89  0  0  0
 0  0     12  83132  21528 632900    0    0     0     0  324  185  0  6 94  0  0  0
 1  0     12  83132  21528 632900    0    0     0     0  351  181  0  8 92  0  0  0
 1  0     12  83132  21536 632900    0    0     0    36  411  202  0  9 91  0  0  0
 0  0     12  83132  21536 632904    0    0     0     0  416  203  1  9 90  0  0  0
 1  0     12  83132  21536 632904    0    0     0     0  474  215  0 11 89  0  0  0
 0  0     12  83132  21536 632904    0    0     0     4  416  205  0  8 92  0  0  0
 0  0     12  83132  21536 632904    0    0     0     0  339  178  0  7 93  0  0  0
 0  0     12  83132  21544 632908    0    0     0    44  445  252  0 12 88  0  0  0
