procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266944  13848 459840    0    0     0     4  570  160  0 31 69  0  0  0
 0  0   5936 266468  13848 459840    0    0     0     8  295  127  0 13 87  0  0  0
 2  0   5936 266684  13856 459840    0    0     0    28  364  137  0 17 83  0  0  0
 0  0   5936 266932  13856 459840    0    0     0     0  389  126  0 19 81  0  0  0
 0  0   5936 266940  13856 459840    0    0     0     0  396  151  0 19 81  0  0  0
 0  0   5936 266464  13856 459840    0    0     0     0  201  127  0  7 93  0  0  0
 0  0   5936 266940  13856 459840    0    0     0     4  459  171  0 22 78  0  0  0
 0  0   5936 266844  13856 459840    0    0     0    20  389  132  1 19 80  0  0  0
 0  0   5936 266928  13864 459840    0    0     0    16  399  167  0 17 83  0  0  0
 0  0   5936 266452  13864 459840    0    0     0     0  206  127  0  7 93  0  0  0
 0  0   5936 266836  13864 459844    0    0     0     0  526  142  0 27 73  0  0  0
 0  0   5936 266892  13864 459844    0    0     0     0  295  120  0 14 86  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 266836  13864 459844    0    0     0     4  490  160  0 24 76  0  0  0
 0  0   5936 266828  13872 459844    0    0     0    24  389  143  0 20 80  0  0  0
 0  0   5936 267140  13872 459844    0    0     0     0  437  157  0 21 79  0  0  0
 0  0   5936 266916  13872 459844    0    0     0     0  383  130  0 18 82  0  0  0
 0  0   5936 266820  13872 459848    0    0     0     0  405  147  1 19 80  0  0  0
 0  0   5936 266820  13872 459848    0    0     0     0  353  127  0 17 83  0  0  0
 0  0   5936 266428  13880 459848    0    0     0    44  355  156  0 16 84  0  0  0
 0  0   5936 266428  13880 459848    0    0     0     0  146  119  0  4 96  0  0  0
 0  0   5936 266904  13880 459848    0    0     0     0  388  136  0 18 82  0  0  0
 0  0   5936 266432  13880 459848    0    0     0     0  299  139  0 12 88  0  0  0
 0  0   5936 266812  13880 459852    0    0     0     0  439  149  0 24 76  0  0  0
 0  0   5936 266648  13888 459844    0    0     0    28  256  139  0 10 90  0  0  0
 0  0   5936 266416  13888 459852    0    0     0     4  256  146  1  9 90  0  0  0
 0  0   5936 266888  13888 459852    0    0     0     0  378  130  0 17 83  0  0  0
 1  0   5936 266636  13888 459852    0    0     0     0  453  130  0 23 77  0  0  0
 0  0   5936 266888  13888 459852    0    0     0     0  450  151  0 24 76  0  0  0
 0  0   5936 266640  13896 459852    0    0     0    28  582  166  0 30 70  0  0  0
 0  0   5936 266164  13896 459852    0    0     0     4  154  119  0  4 96  0  0  0
 1  0   5936 266220  13896 459852    0    0     0     4  430  137  0 22 78  0  0  0
 0  0   5936 266792  13896 459852    0    0     0     0  262  122  0 11 89  0  0  0
