procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 269316  12384 459024    0    0     0     0  269  157  0 11 89  0  0  0
 0  0   5936 268680  12384 459028    0    0     0     0  292  131  0 14 86  0  0  0
 0  0   5936 269316  12384 459028    0    0     0     0  343  147  1 14 85  0  0  0
 0  0   5936 269400  12384 459028    0    0     0     0  294  128  0 14 86  0  0  0
 0  0   5936 268860  12384 459028    0    0     0     8  400  155  0 18 82  0  0  0
 0  0   5936 269388  12392 459028    0    0     0    32  433  135  0 23 77  0  0  0
 0  0   5936 269300  12392 459028    0    0     0     0  342  141  0 15 85  0  0  0
 0  0   5936 269304  12392 459028    0    0     0     0  342  128  0 17 83  0  0  0
 0  0   5936 269392  12392 459028    0    0     0     0  483  148  0 24 76  0  0  0
 1  0   5936 268920  12392 459028    0    0     0     0  183  147  0  5 95  0  0  0
 0  0   5936 268844  12400 459028    0    0     0    36  330  145  0 15 85  0  0  0
 0  0   5936 268908  12400 459028    0    0     0     0  301  130  1 13 86  0  0  0
 0  0   5936 268604  12400 459028    0    0     0     0  299  135  0 13 87  0  0  0
 2  0   5936 268888  12400 459032    0    0     0     0  326  129  0 15 85  0  0  0
 0  0   5936 269556  12400 459032    0    0     0     0  352  139  0 18 82  0  0  0
 0  0   5936 269356  12408 459032    0    0     0    16  253  131  0  9 91  0  0  0
 1  0   5936 267504  12408 459140    0    0   124    12  383  157  0 17 78  4  0  0
 1  0   5936 268756  12408 459156    0    0     0     0  369  150  1 18 81  0  0  0
 0  0   5936 269228  12408 459156    0    0     0     0  343  137  0 16 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 269232  12408 459156    0    0     0     0  426  142  0 21 79  0  0  0
 0  0   5936 269224  12416 459156    0    0     0    60  352  136  0 17 83  0  0  0
 0  0   5936 268892  12416 459156    0    0     0     4  400  146  1 20 79  0  0  0
 0  0   5936 269224  12416 459156    0    0     0     4  529  158  0 27 73  0  0  0
 0  0   5936 269136  12416 459156    0    0     0     0  351  134  0 17 83  0  0  0
 0  0   5936 268752  12416 459156    0    0     0     0  265  145  0  9 91  0  0  0
 0  0   5936 268976  12424 459148    0    0     0    16  386  131  0 20 80  0  0  0
 0  0   5936 269216  12424 459160    0    0     0     0  609  167  0 33 67  0  0  0
 1  0   5936 268768  12424 459160    0    0     0     8  260  139  1 10 89  0  0  0
 0  0   5936 269124  12424 459160    0    0     0     4  326  133  0 16 84  0  0  0
 0  0   5936 269152  12424 459160    0    0     0     0  248  116  0  9 91  0  0  0
 0  0   5936 268960  12432 459152    0    0     0    28  401  173  0 19 81  0  0  0
 1  0   5936 269332  12432 459160    0    0     0     0  472  142  0 24 76  0  0  0
 1  0   5936 269112  12432 459160    0    0     0     4  311  137  0 14 86  0  0  0
 0  0   5936 268728  12432 459160    0    0     0     0  349  158  0 15 85  0  0  0
 0  0   5936 269204  12432 459160    0    0     0     4  250  123  0 10 90  0  0  0
 0  0   5936 269112  12432 459160    0    0     0     0  341  128  0 17 83  0  0  0
 0  0   5936 269196  12440 459160    0    0     0    16  352  164  0 15 85  0  0  0
 0  0   5936 268452  12440 459164    0    0     0     0  339  142  1 15 84  0  0  0
 0  0   5936 268700  12440 459164    0    0     0     8  306  149  0 14 86  0  0  0
 0  0   5936 269084  12440 459164    0    0     0     0  282  109  0 13 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 269176  12440 459164    0    0     0     4  437  144  0 22 78  0  0  0
 1  0   5936 268724  12448 459164    0    0     0    28  332  142  0 16 84  0  0  0
 0  0   5936 268696  12448 459164    0    0     0     0  362  150  1 16 83  0  0  0
 0  0   5936 269076  12448 459164    0    0     0     4  387  125  0 19 81  0  0  0
 0  0   5936 269132  12448 459168    0    0     0     0  478  158  0 24 76  0  0  0
 0  0   5936 269196  12448 459168    0    0     0     0  334  123  0 15 85  0  0  0
 0  0   5936 269064  12456 459160    0    0     0    24  400  156  0 20 80  0  0  0
 0  0   5936 268684  12456 459168    0    0     0     0  385  157  0 17 83  0  0  0
 0  0   5936 269064  12456 459168    0    0     0     0  383  125  1 20 79  0  0  0
 1  0   5936 268452  12456 459168    0    0     0     4  250  141  0  9 91  0  0  0
 0  0   5936 269060  12456 459172    0    0     0     0  302  135  0 14 86  0  0  0
 0  0   5936 268660  12464 459164    0    0     0    24  220  147  0  7 93  0  0  0
 0  0   5936 267996  12464 459172    0    0     0     4  493  146  0 25 75  0  0  0
 3  0   5936 269148  12464 459172    0    0     0     0  336  132  0 15 85  0  0  0
 0  0   5936 269144  12464 459172    0    0     0     8  519  150  0 29 71  0  0  0
 0  0   5936 268672  12464 459172    0    0     0     0  477  146  0 24 76  0  0  0
 0  0   5936 269140  12464 459172    0    0     0     4  347  138  1 16 83  0  0  0
 1  0   5936 268660  12472 459172    0    0     0    28  431  158  0 21 79  0  0  0
 0  0   5936 269136  12472 459172    0    0     0     4  361  133  0 16 84  0  0  0
 0  0   5936 268664  12472 459172    0    0     0     0  289  145  0 13 87  0  0  0
 0  0   5936 269132  12472 459172    0    0     0     4  444  157  0 22 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 268632  12472 459176    0    0     0     0  266  130  0 10 90  0  0  0
 0  0   5936 268404  12480 459168    0    0     0    20  332  153  0 15 85  0  0  0
 0  0   5936 269124  12480 459176    0    0     0     0  344  148  0 15 85  0  0  0
 0  0   5936 269120  12480 459176    0    0     0     4  349  136  0 17 83  0  0  0
 2  0   5936 268584  12480 459176    0    0     0     8  328  138  1 15 84  0  0  0
 0  0   5936 269092  12480 459176    0    0     0     0  493  143  0 26 74  0  0  0
 0  0   5936 268872  12488 459176    0    0     0    28  384  145  0 18 82  0  0  0
 0  0   5936 268640  12488 459176    0    0     0     0  202  124  0  8 92  0  0  0
 0  0   5936 268640  12488 459176    0    0     0     0  467  147  0 23 77  0  0  0
 0  0   5936 268640  12488 459176    0    0     0     4  153  118  0  3 97  0  0  0
 0  0   5936 269116  12488 459176    0    0     0     4  499  151  0 26 74  0  0  0
 0  0   5936 269112  12488 459176    0    0     0     0  287  132  0 13 87  0  0  0
 1  0   5936 268184  12496 459176    0    0     0    16  533  146  0 29 71  0  0  0
 0  0   5936 269100  12496 459180    0    0     0     0  429  138  0 21 79  0  0  0
 1  0   5936 268632  12496 459180    0    0     0     0  341  142  0 16 84  0  0  0
 0  0   5936 269012  12496 459180    0    0     0     4  349  151  1 15 84  0  0  0
 1  0   5936 268436  12496 459180    0    0     0     8  480  136  0 25 75  0  0  0
 0  0   5936 269004  12504 459172    0    0     0    28  399  142  0 19 81  0  0  0
 0  0   5936 269004  12504 459180    0    0     0     0  481  138  0 26 74  0  0  0
 0  0   5936 269096  12504 459180    0    0     0     0  338  121  0 15 85  0  0  0
 0  0   5936 269004  12504 459180    0    0     0     0  463  176  1 24 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 269096  12504 459180    0    0     0     8  298  131  0 12 88  0  0  0
 0  0   5936 268996  12512 459180    0    0     0    16  370  156  0 17 83  0  0  0
 0  0   5936 269120  12512 459180    0    0     0     0  383  132  0 18 82  0  0  0
 0  0   5936 268840  12512 459184    0    0     0     0  473  131  0 25 75  0  0  0
 0  0   5936 269080  12512 459184    0    0     0     0  427  139  0 21 79  0  0  0
 0  0   5936 268548  12512 459184    0    0     0    12  358  157  0 17 83  0  0  0
 0  0   5936 269084  12512 459184    0    0     0     4  346  134  0 15 85  0  0  0
 0  0   5936 269072  12520 459188    0    0     0    28  435  161  1 22 77  0  0  0
 0  0   5936 269072  12520 459188    0    0     0     0  301  145  0 14 86  0  0  0
 0  0   5936 269040  12520 459188    0    0     0     0  285  130  0 12 88  0  0  0
 0  0   5936 268980  12520 459188    0    0     0     4  256  135  0  9 91  0  0  0
 1  0   5936 268848  12520 459188    0    0     0     0  359  144  0 17 83  0  0  0
 0  0   5936 269068  12528 459188    0    0     0    24  375  151  0 17 83  0  0  0
 0  0   5936 269060  12528 459188    0    0     0     0  478  146  1 24 75  0  0  0
 0  0   5936 268588  12528 459188    0    0     0     0  201  126  0  7 93  0  0  0
 0  0   5936 268720  12528 459188    0    0     0     0  332  134  0 16 84  0  0  0
 0  0   5936 269060  12528 459192    0    0     0     8  339  130  0 15 85  0  0  0
 0  0   5936 268960  12536 459184    0    0     0    32  568  169  0 31 69  0  0  0
 0  0   5936 269052  12536 459192    0    0     0     4  351  127  0 16 84  0  0  0
 0  0   5936 268960  12536 459192    0    0     0     0  306  143  1 13 86  0  0  0
 0  0   5936 269020  12536 459192    0    0     0     0  297  126  0 13 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 269052  12536 459192    0    0     0     0  375  133  0 18 82  0  0  0
 0  0   5936 269044  12544 459184    0    0     0    20  361  157  0 16 84  0  0  0
 0  0   5936 268952  12544 459192    0    0     0     0  384  136  1 18 81  0  0  0
 0  0   5936 268568  12544 459192    0    0     0     4  205  127  0  7 93  0  0  0
 0  0   5936 269044  12544 459192    0    0     0     0  384  141  0 17 83  0  0  0
 0  0   5936 268952  12544 459192    0    0     0     0  388  134  0 19 81  0  0  0
 1  0   5936 268568  12544 459192    0    0     0     4  366  136  0 17 83  0  0  0
 0  0   5936 268308  12552 459196    0    0     0    16  174  142  0  5 95  0  0  0
 0  0   5936 269032  12552 459196    0    0     0     0  362  145  1 17 82  0  0  0
 0  0   5936 269032  12552 459196    0    0     0     4  431  141  0 22 78  0  0  0
 0  0   5936 268556  12552 459196    0    0     0     0  303  138  0 13 88  0  0  0
 0  0   5936 269032  12552 459196    0    0     0     0  251  121  0 11 89  0  0  0
 0  0   5936 269028  12560 459196    0    0     0    24  585  158  0 32 68  0  0  0
 0  0   5936 268936  12560 459196    0    0     0     0  251  121  0 10 90  0  0  0
 0  0   5936 269024  12560 459196    0    0     0     0  523  142  0 27 73  0  0  0
 0  0   5936 269028  12560 459196    0    0     0     4  262  126  0 10 90  0  0  0
 0  0   5936 268784  12560 459196    0    0     0     0  444  149  1 22 77  0  0  0
 0  0   5936 269012  12568 459188    0    0     0    32  356  150  0 16 84  0  0  0
 0  0   5936 268476  12568 459196    0    0     0     4  402  153  0 19 81  0  0  0
 1  0   5936 268224  12568 459196    0    0     0     0  198  141  0  7 93  0  0  0
 0  0   5936 269012  12568 459200    0    0     0     0  343  133  0 15 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 268540  12568 459200    0    0     0     4  394  141  0 19 81  0  0  0
 0  0   5936 268412  12576 459200    0    0     0    16  451  131  1 23 76  0  0  0
 0  0   5936 269000  12576 459200    0    0     0     8  394  146  0 20 80  0  0  0
 0  0   5936 268528  12576 459200    0    0     0     0  396  152  0 19 81  0  0  0
 0  0   5936 269000  12576 459200    0    0     0     0  389  131  0 19 81  0  0  0
 0  0   5936 268528  12576 459200    0    0     0     0  251  138  0 10 90  0  0  0
 1  0   5936 268528  12576 459200    0    0     0     4  329  154  0 14 86  0  0  0
 0  0   5936 269000  12584 459200    0    0     0    36  377  142  1 18 81  0  0  0
 1  0   5936 268744  12584 459200    0    0     0     0  420  149  0 20 80  0  0  0
 0  0   5936 268992  12584 459204    0    0     0     0  218  122  0  8 92  0  0  0
 0  0   5936 268956  12584 459204    0    0     0     0  202  121  0  7 93  0  0  0
 0  0   5936 268512  12584 459208    0    0     0     0  385  136  1 18 81  0  0  0
 0  0   5936 268976  12592 459200    0    0     0    32  395  150  0 20 80  0  0  0
 0  0   5936 268980  12592 459208    0    0     0     0  298  134  0 12 88  0  0  0
 0  0   5936 268504  12592 459208    0    0     0     0  300  158  0 14 86  0  0  0
 0  0   5936 268976  12592 459208    0    0     0     0  518  126  0 27 73  0  0  0
 0  0   5936 268504  12592 459208    0    0     0     0  390  157  0 17 83  0  0  0
 0  0   5936 268876  12600 459208    0    0     0    32  313  148  1 15 84  0  0  0
 0  0   5936 268876  12600 459208    0    0     0     8  398  149  0 19 81  0  0  0
 0  0   5936 268968  12600 459208    0    0     0     0  383  134  0 18 82  0  0  0
 0  0   5936 268492  12600 459208    0    0     0     0  479  162  0 24 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 268968  12600 459208    0    0     0     0  293  121  1 14 85  0  0  0
 0  0   5936 268876  12600 459212    0    0     0     0  244  118  0  9 91  0  0  0
 0  0   5936 268416  12608 459212    0    0     0    24  393  146  0 18 82  0  0  0
 0  0   5936 268956  12608 459212    0    0     0     4  427  134  0 22 78  0  0  0
 2  0   5936 268716  12608 459212    0    0     0     0  250  148  0 10 90  0  0  0
 0  0   5936 268960  12608 459212    0    0     0     0  296  136  0 13 87  0  0  0
 0  0   5936 268484  12608 459212    0    0     0     8  375  132  0 17 83  0  0  0
 1  0   5936 268216  12616 459212    0    0     0    32  375  143  1 18 81  0  0  0
 0  0   5936 268856  12616 459212    0    0     0     0  449  123  0 24 76  0  0  0
 0  0   5936 268408  12616 459212    0    0     0     4  166  135  0  4 96  0  0  0
 0  0   5936 268472  12616 459212    0    0     0     0  381  135  0 18 82  0  0  0
 0  0   5936 268472  12616 459212    0    0     0     0  478  149  0 25 75  0  0  0
 0  0   5936 268700  12624 459212    0    0     0    16  417  130  0 21 79  0  0  0
 1  0   5936 268684  12624 459216    0    0     0     4  465  140  0 24 76  0  0  0
 0  0   5936 268936  12624 459216    0    0     0     0  443  124  0 22 78  0  0  0
 1  0   5936 268460  12624 459216    0    0     0     4  336  135  0 16 84  0  0  0
 0  0   5936 268460  12624 459216    0    0     0     0  172  130  1  4 95  0  0  0
 3  0   5936 268936  12624 459216    0    0     0     0  198  110  0  8 92  0  0  0
 0  0   5936 268932  12632 459216    0    0     0    16  359  144  0 17 83  0  0  0
 1  0   5936 268452  12632 459216    0    0     0     8  250  142  0  9 91  0  0  0
 0  0   5936 268932  12632 459216    0    0     0     0  402  150  0 20 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 268452  12632 459216    0    0     0     4  206  135  0  6 94  0  0  0
 0  0   5936 268836  12632 459216    0    0     0     0  434  136  0 22 78  0  0  0
 1  0   5936 267776  12640 459216    0    0     0    28  401  152  0 19 81  0  0  0
 0  0   5936 268920  12640 459216    0    0     0     4  427  133  0 22 78  0  0  0
 1  0   5936 268184  12640 459220    0    0     0     0  417  144  0 19 81  0  0  0
 0  0   5936 268824  12640 459220    0    0     0     0  433  151  1 22 77  0  0  0
 1  0   5936 268596  12640 459220    0    0     0     4  416  139  0 21 79  0  0  0
 0  0   5936 268368  12648 459220    0    0     0    16  415  141  0 20 80  0  0  0
 0  0   5936 268364  12648 459220    0    0     0     0  300  148  0 13 88  0  0  0
 0  0   5936 268812  12648 459220    0    0     0     8  381  127  0 18 82  0  0  0
 0  0   5936 268428  12648 459220    0    0     0     0  441  157  0 23 77  0  0  0
 0  0   5936 268364  12648 459220    0    0     0     0  245  121  0 10 90  0  0  0
 0  0   5936 268800  12656 459224    0    0     0    36  563  158  0 30 70  0  0  0
 0  0   5936 268176  12656 459224    0    0     0     0  209  141  0  7 93  0  0  0
 1  0   5936 268420  12656 459224    0    0     0     4  327  137  0 15 85  0  0  0
 0  0   5936 268892  12656 459224    0    0     0     0  290  141  0 13 88  0  0  0
 1  0   5936 268164  12656 459228    0    0     0     8  182  129  1  5 94  0  0  0
 0  0   5936 268788  12664 459228    0    0     0    24  371  144  0 18 82  0  0  0
 1  0   5936 268432  12664 459228    0    0     0     4  402  138  0 19 81  0  0  0
 1  0   5936 268340  12664 459228    0    0     0     0  283  128  0 12 88  0  0  0
 1  0   5936 268404  12664 459228    0    0     0     8  393  139  0 19 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 268340  12664 459228    0    0     0     0  243  119  0 11 89  0  0  0
 1  0   5936 268152  12664 459228    0    0     0     0  310  132  1 14 85  0  0  0
 0  0   5936 268872  12672 459228    0    0     0    28  357  128  0 17 83  0  0  0
 0  0   5936 268876  12672 459228    0    0     0     4  396  158  0 17 83  0  0  0
 0  0   5936 268872  12672 459228    0    0     0     0  243  117  0 10 90  0  0  0
 0  0   5936 268396  12672 459228    0    0     0     4  251  152  0  9 91  0  0  0
 0  0   5936 268396  12672 459228    0    0     0     0  198  116  0  7 93  0  0  0
 0  0   5936 268136  12680 459232    0    0     0    16  257  149  1 10 89  0  0  0
 0  0   5936 268860  12680 459232    0    0     0     0  303  127  0 14 86  0  0  0
 0  0   5936 268864  12680 459232    0    0     0     4  348  154  0 15 85  0  0  0
 0  0   5936 268384  12680 459232    0    0     0     8  200  120  0  7 93  0  0  0
 0  0   5936 268320  12680 459232    0    0     0     0  435  145  0 22 78  0  0  0
 0  0   5936 268852  12688 459232    0    0     0    32  291  133  0 13 87  0  0  0
 3  0   5936 268120  12688 459232    0    0     0     0  368  138  0 17 83  0  0  0
 1  0   5936 268852  12688 459232    0    0     0     0  352  161  1 21 78  0  0  0
 0  0   5936 268852  12688 459232    0    0     0     4  413  160  1 25 74  0  0  0
 0  0   5936 268852  12688 459232    0    0     0     4  255  124  0 12 88  0  0  0
 1  0   5936 268376  12688 459232    0    0     0     0  433  121  0 24 76  0  0  0
 0  0   5936 268848  12696 459232    0    0     0    16  349  138  0 18 82  0  0  0
 0  0   5936 268500  12696 459236    0    0     0     0  451  148  0 26 74  0  0  0
 0  0   5936 268840  12696 459236    0    0     0     0  417  120  0 40 60  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 268840  12696 459236    0    0     0    12  410  147  1 25 73  0  0  0
 2  0   5936 268124  12696 459236    0    0     0     0  227  127  0 11 89  0  0  0
 0  0   5936 267684  12704 459236    0    0     0    32  586  168  2 57 42  0  0  0
 2  0   5936 267652  12704 459236    0    0     0     0  536  153  0 51 49  0  0  0
 2  0   5936 267684  12704 459236    0    0     0     0  589  180  2 65 33  0  0  0
 0  0   5936 266788  12704 459236    0    0     0     4  586  153  0 52 48  0  0  0
 0  0   5936 266788  12704 459236    0    0     0    24  486  160  0 30 70  0  0  0
 0  0   5936 268828  12712 459236    0    0     0    24  357  162  0 21 79  0  0  0
 3  0   5936 267152  12712 459236    0    0     0     0  422  153  1 26 73  0  0  0
 0  0   5936 267856  12712 459236    0    0     0     0  319  143  0 16 84  0  0  0
 0  0   5936 267512  12712 459240    0    0     0     4  451  171  0 27 73  0  0  0
 0  0   5936 268344  12712 459240    0    0     0     0  209  130  1  8 91  0  0  0
 0  0   5936 268572  12720 459240    0    0     0    20  365  153  0 20 80  0  0  0
 1  0   5936 267920  12720 459240    0    0     0     0  350  142  0 18 82  0  0  0
 2  0   5936 268340  12720 459240    0    0     0     0  549  182  0 35 65  0  0  0
 0  0   5936 268716  12720 459244    0    0     0     8  353  124  0 19 81  0  0  0
 2  0   5936 268560  12720 459244    0    0     0     0  552  181  0 35 65  0  0  0
 1  0   5936 268268  12720 459244    0    0     0     0  246  114  1 12 87  0  0  0
 0  0   5936 268708  12728 459244    0    0     0    36  500  162  0 29 71  0  0  0
 1  0   5936 267904  12728 459244    0    0     0     0  427  143  0 23 77  0  0  0
 0  0   5936 268324  12728 459244    0    0     0     0  351  141  0 18 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 268324  12728 459244    0    0     0     4  222  163  1  7 92  0  0  0
 0  0   5936 268260  12728 459244    0    0     0     0  255  119  0 12 88  0  0  0
 1  0   5936 268252  12736 459248    0    0     0    24  320  157  1 15 84  0  0  0
 0  0   5936 268788  12736 459248    0    0     0     4  358  135  0 18 82  0  0  0
 1  0   5936 268788  12736 459248    0    0     0     0  550  159  0 34 66  0  0  0
 0  0   5936 268700  12736 459248    0    0     0     0  290  135  0 13 87  0  0  0
 0  0   5936 268696  12736 459248    0    0     0     8  393  124  0 20 80  0  0  0
 0  0   5936 268060  12744 459240    0    0     0    28  373  168  0 21 79  0  0  0
 1  0   5936 268308  12744 459248    0    0     0     0  242  143  1 10 89  0  0  0
 0  0   5936 268688  12744 459248    0    0     0     4  368  133  0 19 81  0  0  0
 0  0   5936 268064  12744 459248    0    0     0     0  351  161  0 16 84  0  0  0
 0  0   5936 268688  12744 459248    0    0     0     4  243  132  0 11 89  0  0  0
 0  0   5936 268688  12744 459248    0    0     0     0  402  137  0 22 78  0  0  0
 0  0   5936 268772  12752 459248    0    0     0    16  410  143  1 23 76  0  0  0
 0  0   5936 268676  12752 459252    0    0     0     0  347  128  0 16 84  0  0  0
 0  0   5936 268768  12752 459252    0    0     0    48  644  166  0 43 57  0  0  0
 0  0   5936 268228  12752 459252    0    0     0     0  246  120  0 11 89  0  0  0
 0  0   5936 268804  12752 459252    0    0     0     8  606  153  0 46 54  0  0  0
 2  0   5936 268028  12760 459252    0    0     0    32  341  140  0 19 81  0  0  0
 0  0   5936 268284  12760 459252    0    0     0     0  286  143  0 14 86  0  0  0
 0  0   5936 268728  12760 459252    0    0     0    24  464  152  1 28 71  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 268988  12760 459252    0    0     0     4  361  134  0 18 82  0  0  0
 0  0   5936 268288  12760 459252    0    0     0     4  214  154  0  7 93  0  0  0
 0  0   5936 268752  12768 459252    0    0     0    16  206  128  0  9 91  0  0  0
 0  0   5936 268660  12768 459252    0    0     0     0  489  142  1 31 68  0  0  0
 0  0   5936 268752  12768 459252    0    0     0     0  307  132  0 16 84  0  0  0
 1  0   5936 268712  12776 459248    0    0     0    24  415  152  1 24 75  0  0  0
 0  0   5936 268264  12776 459256    0    0     0     4  176  135  0  5 95  0  0  0
 0  0   5936 268264  12776 459256    0    0     0     8  336  150  0 16 84  0  0  0
 0  0   5936 268932  12776 459256    0    0     0     0  249  122  0 11 89  0  0  0
 0  0   5936 268268  12776 459256    0    0     0     0  435  146  0 24 76  0  0  0
 0  0   5936 268740  12776 459256    0    0     0     0  302  134  0 15 85  0  0  0
 0  0   5936 268700  12784 459256    0    0     0    28  515  173  0 30 70  0  0  0
 0  0   5936 268732  12784 459256    0    0     0     4  311  128  1 14 85  0  0  0
 1  0   5936 268004  12784 459256    0    0     0     4  429  147  0 22 78  0  0  0
 0  0   5936 268640  12784 459256    0    0     0     0  417  135  0 25 75  0  0  0
 1  0   5936 268476  12784 459256    0    0     0     0  390  157  0 20 80  0  0  0
 0  0   5936 268628  12792 459256    0    0     0    16  348  169  0 18 82  0  0  0
 0  0   5936 268720  12792 459260    0    0     0     0  321  171  1 15 84  0  0  0
