procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 264548  15312 460532    0    0     0     0  265  124  1 11 88  0  0  0
 1  0   5936 264328  15312 460532    0    0     0     0  349  130  0 16 84  0  0  0
 1  0   5936 264356  15312 460532    0    0     0     0  387  154  0 18 82  0  0  0
 0  0   5936 264760  15320 460532    0    0     0    36  357  140  0 16 84  0  0  0
 0  0   5936 264316  15320 460532    0    0     0     4  399  155  0 18 82  0  0  0
 0  0   5936 264700  15320 460532    0    0     0     0  239  115  0  9 91  0  0  0
 0  0   5936 264792  15320 460532    0    0     0     0  538  164  0 28 72  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 264252  15320 460532    0    0     0     0  242  118  0 10 90  0  0  0
 0  0   5936 264784  15328 460524    0    0     0    24  400  165  0 19 81  0  0  0
 0  0   5936 264788  15328 460532    0    0     0     0  252  113  1 10 89  0  0  0
 1  0   5936 264080  15328 460536    0    0     0     4  378  135  0 17 83  0  0  0
 0  0   5936 264692  15328 460536    0    0     0     0  347  117  0 17 83  0  0  0
 0  0   5936 264240  15328 460536    0    0     0     0  298  151  0 13 88  0  0  0
 0  0   5936 263992  15336 460528    0    0     0    16  252  131  0  9 91  0  0  0
 0  0   5936 264772  15336 460536    0    0     0     8  409  155  0 20 80  0  0  0
 0  0   5936 264680  15336 460536    0    0     0     0  241  115  1  9 90  0  0  0
 0  0   5936 264296  15336 460536    0    0     0     4  341  151  0 15 85  0  0  0
 1  0   5936 264772  15336 460536    0    0     0     0  203  137  0  7 93  0  0  0
 2  0   5936 263848  15336 460536    0    0     0     4  486  143  0 24 76  0  0  0
 0  0   5936 264764  15344 460536    0    0     0    32  523  169  0 27 73  0  0  0
 0  0   5936 264764  15344 460536    0    0     0     0  243  138  0  9 91  0  0  0
 0  0   5936 264672  15344 460536    0    0     0     0  295  122  0 14 86  0  0  0
 2  0   5936 263612  15344 460540    0    0     0     4  313  138  0 13 87  0  0  0
 0  0   5936 264760  15344 460540    0    0     0     0  274  136  0 13 88  0  0  0
 0  0   5936 264660  15352 460540    0    0     0    16  461  179  1 22 77  0  0  0
 0  0   5936 264752  15352 460540    0    0     0     8  206  127  0  7 93  0  0  0
 0  0   5936 264660  15352 460540    0    0     0     0  470  147  0 23 77  0  0  0
 0  0   5936 264720  15352 460540    0    0     0     0  298  126  0 13 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 264752  15352 460540    0    0     0     4  531  164  0 27 73  0  0  0
 2  0   5936 264744  15360 460540    0    0     0    28  348  143  0 15 85  0  0  0
 0  0   5936 264740  15360 460540    0    0     0     4  430  138  0 23 77  0  0  0
 2  0   5936 264744  15360 460540    0    0     0     0  300  132  0 14 86  0  0  0
 0  0   5936 264748  15360 460540    0    0     0     0  422  143  1 21 78  0  0  0
 1  0   5936 264428  15360 460540    0    0     0     0  262  140  0 10 90  0  0  0
 0  0   5936 264640  15368 460544    0    0     0    24  440  158  0 22 78  0  0  0
 0  0   5936 264256  15368 460548    0    0     0     0  194  114  0  7 93  0  0  0
 0  0   5936 264728  15368 460548    0    0     0     8  538  161  0 28 72  0  0  0
 0  0   5936 264728  15368 460548    0    0     0     0  339  127  0 16 84  0  0  0
 2  0   5936 264256  15368 460548    0    0     0     0  470  147  0 24 76  0  0  0
 1  0   5936 263992  15376 460540    0    0     0    28  284  150  0 11 89  0  0  0
 0  0   5936 264180  15376 460548    0    0     0     8  317  132  0 14 86  0  0  0
 0  0   5936 264180  15376 460548    0    0     0     4  341  136  1 16 83  0  0  0
 0  0   5936 264244  15376 460548    0    0     0     0  216  133  0  7 93  0  0  0
 0  0   5936 264180  15376 460548    0    0     0     0  293  141  0 12 88  0  0  0
 0  0   5936 264720  15376 460548    0    0     0     0  212  146  1  7 92  0  0  0
 1  0   5936 264236  15384 460548    0    0     0    24  224  153  0  8 92  0  0  0
 0  0   5936 264712  15384 460552    0    0     0     4  236  139  0  7 93  0  0  0
 0  0   5936 264712  15384 460552    0    0     0     8  248  119  0  9 91  0  0  0
 0  0   5936 264708  15384 460552    0    0     0     0  399  151  0 18 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 264232  15384 460552    0    0     0     8  155  121  1  5 94  0  0  0
 0  0   5936 264224  15392 460552    0    0     0    28  439  149  0 21 79  0  0  0
 0  0   5936 264608  15392 460552    0    0     0     0  351  128  0 17 83  0  0  0
 0  0   5936 264224  15392 460552    0    0     0     8  341  152  0 14 86  0  0  0
 1  0   5936 264700  15392 460552    0    0     0     0  437  145  0 23 77  0  0  0
 0  0   5936 264700  15392 460552    0    0     0     0  329  169  0 14 86  0  0  0
 2  0   5936 264220  15400 460552    0    0     0    16  332  145  1 14 85  0  0  0
 0  0   5936 264692  15400 460552    0    0     0     0  342  139  0 16 84  0  0  0
 0  0   5936 264216  15400 460552    0    0     0     0  346  145  0 15 85  0  0  0
 0  0   5936 264596  15400 460556    0    0     0     8  307  139  0 14 86  0  0  0
 0  0   5936 264688  15400 460556    0    0     0     0  251  124  1 10 89  0  0  0
 0  0   5936 264680  15408 460556    0    0     0    16  569  147  0 31 69  0  0  0
 0  0   5936 264140  15408 460556    0    0     0     0  398  142  0 18 82  0  0  0
 0  0   5936 264592  15408 460556    0    0     0     0  390  141  0 18 82  0  0  0
 0  0   5936 264680  15408 460556    0    0     0     8  193  119  0  7 93  0  0  0
 0  0   5936 264588  15408 460556    0    0     0     4  529  145  1 27 72  0  0  0
 1  0   5936 264204  15408 460556    0    0     0     0  470  145  0 25 75  0  0  0
 0  0   5936 264672  15416 460556    0    0     0    28  441  141  0 21 79  0  0  0
 0  0   5936 264676  15416 460556    0    0     0     0  196  124  0  8 92  0  0  0
 0  0   5936 264580  15416 460556    0    0     0     0  517  143  0 27 73  0  0  0
 0  0   5936 264672  15416 460556    0    0     0     4  438  150  0 21 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 264668  15416 460560    0    0     0     4  303  125  0 15 85  0  0  0
 0  0   5936 263944  15424 460560    0    0     0    16  337  147  0 16 84  0  0  0
 0  0   5936 264664  15424 460560    0    0     0     0  424  124  0 21 79  0  0  0
 1  0   5936 263928  15424 460560    0    0     0     0  375  143  1 17 82  0  0  0
 0  0   5936 264184  15424 460560    0    0     0     0  184  142  0  7 93  0  0  0
 1  0   5936 264184  15424 460560    0    0     0     8  287  140  0 13 88  0  0  0
 0  0   5936 263872  15432 460560    0    0     0    32  275  146  0 11 89  0  0  0
 0  0   5936 264648  15432 460560    0    0     0     0  289  126  0 13 87  0  0  0
 0  0   5936 264652  15432 460560    0    0     0     0  527  156  0 28 72  0  0  0
 1  0   5936 264176  15432 460564    0    0     0     0  347  153  0 16 84  0  0  0
 1  0   5936 264652  15432 460564    0    0     0    16  306  132  0 13 87  0  0  0
 0  0   5936 264176  15432 460564    0    0     0     0  289  116  0 14 86  0  0  0
 0  0   5936 264300  15440 460568    0    0     0    24  574  162  1 30 69  0  0  0
 0  0   5936 264636  15440 460568    0    0     0     0  394  152  0 18 82  0  0  0
 0  0   5936 264544  15440 460568    0    0     0     0  409  153  0 20 80  0  0  0
 1  0   5936 263936  15440 460568    0    0     0     8  437  148  0 21 79  0  0  0
 0  0   5936 264640  15440 460568    0    0     0     0  299  126  0 14 86  0  0  0
 1  0   5936 264628  15448 460568    0    0     0    32  441  168  0 22 78  0  0  0
 0  0   5936 264536  15448 460568    0    0     0     4  348  129  0 15 85  0  0  0
 1  0   5936 263896  15448 460568    0    0     0     0  365  144  1 16 82  0  0  0
 0  0   5936 264628  15448 460568    0    0     0     0  215  119  0  7 93  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   5936 264180  15448 460568    0    0     0     4  318  134  0 14 86  0  0  0
 0  0   5936 264620  15456 460568    0    0     0    16  366  157  0 18 82  0  0  0
 1  0   5936 264144  15456 460568    0    0     0     0  237  137  0  8 92  0  0  0
 0  0   5936 263896  15456 460572    0    0     0     4  183  146  0  5 95  0  0  0
 1  0   5936 264140  15456 460572    0    0     0     0  476  145  0 25 75  0  0  0
 0  0   5936 264528  15456 460572    0    0     0     8  399  138  1 19 80  0  0  0
 2  0   5936 264368  15464 460564    0    0     0    28  486  151  0 26 74  0  0  0
 0  0   5936 264068  15464 460572    0    0     0     0  256  124  0 10 90  0  0  0
 2  0   5936 264356  15464 460572    0    0     0     0  418  139  0 21 79  0  0  0
 0  0   5936 264516  15464 460572    0    0     0     4  503  134  0 31 69  0  0  0
 0  0   5936 264608  15464 460572    0    0     0     0  395  138  1 20 79  0  0  0
 0  0   5936 264132  15464 460572    0    0     0     4  215  126  0  8 92  0  0  0
 0  0   5936 264600  15472 460572    0    0     0    20  429  152  0 22 78  0  0  0
 0  0   5936 264604  15472 460572    0    0     0     0  297  118  0 13 87  0  0  0
 0  0   5936 264600  15472 460572    0    0     0     0  475  156  0 25 75  0  0  0
 0  0   5936 263808  15472 460576    0    0     0     4  264  147  0 10 90  0  0  0
 0  0   5936 264596  15472 460576    0    0     0     8  433  151  0 22 78  0  0  0
 0  0   5936 264588  15480 460576    0    0     0    28  253  124  0  9 91  0  0  0
 1  0   5936 264364  15480 460576    0    0     0     0  360  138  0 17 83  0  0  0
 0  0   5936 264588  15480 460576    0    0     0     0  373  149  1 18 81  0  0  0
 0  0   5936 264052  15480 460576    0    0     0     0  427  137  0 21 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 264496  15480 460576    0    0     0    28  310  151  0 13 87  0  0  0
 2  0   5936 264132  15488 460568    0    0     0    16  353  134  0 18 82  0  0  0
 0  0   5936 264488  15488 460576    0    0     0     0  334  163  0 16 84  0  0  0
 0  0   5936 264492  15488 460576    0    0     0     0  479  148  0 24 76  0  0  0
 0  0   5936 264580  15488 460576    0    0     0     0  253  128  0 10 90  0  0  0
 1  0   5936 263848  15488 460576    0    0     0     0  368  150  0 16 84  0  0  0
 0  0   5936 264040  15488 460576    0    0     0     8  372  143  0 18 82  0  0  0
 0  0   5936 264564  15496 460580    0    0     0    16  623  155  0 34 66  0  0  0
 0  0   5936 264092  15496 460580    0    0     0     0  207  129  0  7 93  0  0  0
 1  0   5936 263868  15496 460580    0    0     0     0  602  138  0 34 66  0  0  0
 0  0   5936 264568  15496 460580    0    0     0     0  265  140  1 10 89  0  0  0
 1  0   5936 264568  15496 460580    0    0     0     8  343  161  0 15 85  0  0  0
 0  0   5936 264556  15504 460584    0    0     0    36  409  153  0 19 81  0  0  0
 0  0   5936 264464  15504 460584    0    0     0     0  328  127  0 15 85  0  0  0
 0  0   5936 264556  15504 460584    0    0     0     0  254  128  0 11 89  0  0  0
 0  0   5936 264556  15504 460584    0    0     0     0  382  136  0 18 82  0  0  0
 0  0   5936 264556  15504 460584    0    0     0     0  337  131  0 15 85  0  0  0
 0  0   5936 264008  15512 460584    0    0     0    28  428  145  0 22 78  0  0  0
 0  0   5936 264548  15512 460584    0    0     0     4  307  142  0 14 86  0  0  0
 0  0   5936 264068  15512 460588    0    0     0     0  419  129  0 21 79  0  0  0
 0  0   5936 264068  15512 460588    0    0     0     0  156  127  1  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   5936 264096  15512 460588    0    0     0     0  530  134  0 29 71  0  0  0
 1  0   5936 264060  15520 460588    0    0     0    24  285  175  0 11 89  0  0  0
 1  0   5936 263864  15520 460588    0    0     0     0  395  123  0 20 80  0  0  0
 0  0   5936 264060  15520 460588    0    0     0     4  219  147  0  7 93  0  0  0
 2  0   5936 264092  15520 460588    0    0     0     0  450  122  0 23 77  0  0  0
 1  0   5936 264284  15520 460588    0    0     0     0  338  148  0 15 85  0  0  0
 0  0   5936 263808  15528 460588    0    0     0    28  189  154  0  6 94  0  0  0
 0  0   5936 264440  15528 460588    0    0     0     4  248  118  1 11 88  0  0  0
 0  0   5936 264436  15528 460588    0    0     0     0  389  134  0 18 82  0  0  0
 0  0   5936 264528  15528 460588    0    0     0     4  339  128  0 15 85  0  0  0
 0  0   5936 264524  15528 460592    0    0     0     0  353  179  0 16 84  0  0  0
 0  0   5936 264516  15536 460584    0    0     0    32  357  147  0 16 84  0  0  0
 0  0   5936 264516  15536 460592    0    0     0     0  476  133  0 24 76  0  0  0
 0  0   5936 264516  15536 460592    0    0     0     8  393  132  1 20 79  0  0  0
 0  0   5936 264512  15536 460592    0    0     0     0  389  143  0 18 82  0  0  0
 0  0   5936 264520  15536 460592    0    0     0     4  443  138  0 22 78  0  0  0
 0  0   5936 264264  15544 460584    0    0     0    28  290  141  0 13 87  0  0  0
 1  0   5936 263788  15544 460592    0    0     0     0  151  126  0  5 95  0  0  0
 0  0   5936 264508  15544 460592    0    0     0     4  425  138  0 20 80  0  0  0
 0  0   5936 263792  15544 460592    0    0     0     0  210  134  1  7 92  0  0  0
 0  0   5936 264032  15544 460592    0    0     0     0  428  143  0 22 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 264260  15548 460588    0    0     0    16  369  144  0 17 83  0  0  0
 0  0   5936 264404  15552 460596    0    0     0     4  528  154  0 27 73  0  0  0
 1  0   5936 264020  15552 460596    0    0     0     8  242  151  0  9 91  0  0  0
 0  0   5936 264492  15552 460596    0    0     0     0  400  131  0 20 80  0  0  0
 0  0   5936 264408  15552 460596    0    0     0     0  345  128  0 17 83  0  0  0
 0  0   5936 264408  15552 460596    0    0     0     0  431  133  0 22 78  0  0  0
 1  0   5936 263948  15560 460596    0    0     0    32  352  152  0 16 84  0  0  0
 0  0   5936 264488  15560 460596    0    0     0     0  477  127  1 24 75  0  0  0
 0  0   5936 264396  15560 460596    0    0     0     4  306  145  0 14 86  0  0  0
 0  0   5936 264488  15560 460596    0    0     0     0  238  135  0  9 91  0  0  0
 1  0   5936 264396  15560 460596    0    0     0     0  338  120  0 15 85  0  0  0
 0  0   5936 264480  15568 460588    0    0     0    16  489  152  0 24 76  0  0  0
 0  0   5936 264480  15568 460596    0    0     0     4  393  143  0 18 82  0  0  0
 0  0   5936 263752  15568 460596    0    0     0     8  294  140  1 13 86  0  0  0
 0  0   5936 264476  15568 460600    0    0     0     0  258  129  0 11 89  0  0  0
 0  0   5936 263996  15568 460604    0    0     0     0  390  152  0 18 82  0  0  0
 1  0   5936 263996  15568 460604    0    0     0     0  317  146  0 14 86  0  0  0
 0  0   5936 263924  15576 460604    0    0     0    32  414  137  0 21 79  0  0  0
 0  0   5936 264464  15576 460604    0    0     0    12  394  132  0 19 81  0  0  0
 0  0   5936 263780  15576 460604    0    0     0     0  359  156  1 16 83  0  0  0
 0  0   5936 264372  15576 460604    0    0     0     0  306  136  0 13 87  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 264460  15576 460604    0    0     0    12  439  151  0 22 78  0  0  0
 0  0   5936 263916  15584 460604    0    0     0    24  292  157  0 11 89  0  0  0
 0  0   5936 263916  15584 460604    0    0     0     0  257  123  0 11 89  0  0  0
 0  0   5936 264456  15584 460604    0    0     0     8  268  139  0 10 90  0  0  0
 0  0   5936 264360  15584 460608    0    0     0     0  427  139  0 21 79  0  0  0
 0  0   5936 263976  15584 460608    0    0     0     0  198  113  1  7 92  0  0  0
 0  0   5936 264440  15592 460600    0    0     0    16  578  171  0 32 68  0  0  0
 0  0   5936 263728  15592 460608    0    0     0     0  160  122  0  4 96  0  0  0
 0  0   5936 263972  15592 460608    0    0     0     0  384  143  0 18 82  0  0  0
 1  0   5936 263748  15592 460608    0    0     0    12  442  152  0 21 79  0  0  0
 0  0   5936 264356  15592 460608    0    0     0     0  475  126  0 26 74  0  0  0
 3  0   5936 263704  15600 460600    0    0     0    28  235  149  1  7 92  0  0  0
 0  0   5936 264344  15600 460608    0    0     0     0  360  119  0 18 82  0  0  0
 0  0   5936 264436  15600 460608    0    0     0     0  348  144  0 16 84  0  0  0
 0  0   5936 264344  15600 460608    0    0     0     4  298  117  0 13 87  0  0  0
 1  0   5936 263544  15600 460608    0    0     0     4  486  134  0 25 75  0  0  0
 0  0   5936 264092  15608 460600    0    0     0    16  385  129  0 18 82  0  0  0
 1  0   5936 263952  15608 460612    0    0     0     0  283  134  0 11 89  0  0  0
 0  0   5936 264332  15608 460612    0    0     0     0  391  130  0 19 81  0  0  0
 1  0   5936 263952  15608 460612    0    0     0     0  333  136  1 15 84  0  0  0
 0  0   5936 264368  15608 460612    0    0     0     8  398  144  0 19 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   5936 263500  15608 460612    0    0     0     4  350  140  0 16 84  0  0  0
 1  0   5936 263876  15616 460612    0    0     0    28  326  123  0 15 85  0  0  0
 1  0   5936 264324  15616 460612    0    0     0     0  484  145  0 25 75  0  0  0
 0  0   5936 264412  15616 460612    0    0     0     0  290  128  1 12 87  0  0  0
 0  0   5936 264436  15616 460612    0    0     0     4  314  165  0 14 86  0  0  0
 0  0   5936 264428  15616 460612    0    0     0     0  385  144  0 18 82  0  0  0
 0  0   5936 264400  15632 460612    0    0     0    44  403  190  0 18 82  0  0  0
 0  0   5936 264060  15632 460612    0    0     0     0  400  151  1 19 80  0  0  0
 0  0   5936 263920  15632 460616    0    0     0     0  248  130  0  9 91  0  0  0
 0  0   5936 264392  15632 460616    0    0     0     0  382  123  0 18 82  0  0  0
 2  0   5936 263664  15632 460616    0    0     0     8  377  163  0 17 83  0  0  0
 0  0   5936 264388  15640 460608    0    0     0    36  328  142  0 15 85  0  0  0
 1  0   5936 264140  15640 460616    0    0     0     4  375  152  0 18 82  0  0  0
 0  0   5936 263912  15640 460616    0    0     0     0  317  144  1 14 85  0  0  0
 1  0   5936 263848  15640 460616    0    0     0     0  376  151  0 18 82  0  0  0
 0  0   5936 264388  15640 460616    0    0     0     4  419  149  0 20 80  0  0  0
 1  0   5936 263680  15648 460616    0    0     0    16  318  174  0 13 87  0  0  0
 0  0   5936 264288  15648 460616    0    0     0     0  263  148  0 11 89  0  0  0
