timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761131207999,31,HTTP Request Small,200,OK,Thread Group 1 1-1,text,true,,1048907,128,1,1,http://192.168.48.128/small.txt,21,0,14
1761131208039,63,HTTP Request Biggest,200,OK,Thread Group 1 1-1,text,true,,12686077,130,1,1,http://192.168.48.128/biggest.txt,2,0,1
1761131208115,14,HTTP Request Medium Small,200,OK,Thread Group 1 1-1,text,true,,2097500,135,1,1,http://192.168.48.128/medium_small.txt,2,0,1
1761131339131,137,HTTP Request Biggest,200,OK,Thread Group 1 1-1,text,true,,12686077,130,1,1,http://192.168.48.128/biggest.txt,32,0,13
1761131339281,6,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,1,1,http://192.168.48.128/smallest.txt,4,0,2
1761131339351,27,HTTP Request Small,200,OK,Thread Group 1 1-2,text,true,,1048907,128,2,2,http://192.168.48.128/small.txt,4,0,1
1761131339386,68,HTTP Request Biggest,200,OK,Thread Group 1 1-1,text,true,,12686077,130,2,2,http://192.168.48.128/biggest.txt,2,0,1
1761131339608,76,HTTP Request Medium Big,200,OK,Thread Group 1 1-2,text,true,,5243203,133,3,3,http://192.168.48.128/medium_big.txt,7,0,3
1761131339689,4,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,3,3,http://192.168.48.128/smallest.txt,3,0,2
1761131339919,31,HTTP Request Medium Small,200,OK,Thread Group 1 1-2,text,true,,2097500,135,4,4,http://192.168.48.128/medium_small.txt,5,0,2
1761131339950,2,HTTP Request Smallest,200,OK,Thread Group 1 1-4,text,true,,10552,131,4,4,http://192.168.48.128/smallest.txt,2,0,1
1761131340114,9,HTTP Request Small,200,OK,Thread Group 1 1-1,text,true,,1048907,128,4,4,http://192.168.48.128/small.txt,2,0,1
1761131340250,27,HTTP Request Medium Big,200,OK,Thread Group 1 1-5,text,true,,5243203,133,5,5,http://192.168.48.128/medium_big.txt,3,0,0
1761131340328,31,HTTP Request Medium Big,200,OK,Thread Group 1 1-2,text,true,,5243203,133,5,5,http://192.168.48.128/medium_big.txt,2,0,1
1761131340474,44,HTTP Request Medium Big,200,OK,Thread Group 1 1-4,text,true,,5243203,133,5,5,http://192.168.48.128/medium_big.txt,3,0,2
1761131340549,3,HTTP Request Smallest,200,OK,Thread Group 1 1-6,text,true,,10552,131,6,6,http://192.168.48.128/smallest.txt,3,0,1
1761131340585,12,HTTP Request Small,200,OK,Thread Group 1 1-1,text,true,,1048907,128,6,6,http://192.168.48.128/small.txt,4,0,1
1761131339651,1014,HTTP Request Small,200,OK,Thread Group 1 1-3,text,true,,1048907,128,6,6,http://192.168.48.128/small.txt,1005,0,1003
1761131340666,18,HTTP Request Medium Small,200,OK,Thread Group 1 1-3,text,true,,2097500,135,6,6,http://192.168.48.128/medium_small.txt,3,0,1
1761131340809,9,HTTP Request Small,200,OK,Thread Group 1 1-5,text,true,,1048907,128,6,6,http://192.168.48.128/small.txt,2,0,1
1761131340850,4,HTTP Request Smallest,200,OK,Thread Group 1 1-7,text,true,,10552,131,7,7,http://192.168.48.128/smallest.txt,3,0,1
1761131340923,4,HTTP Request Smallest,200,OK,Thread Group 1 1-2,text,true,,10552,131,7,7,http://192.168.48.128/smallest.txt,3,0,2
1761131341034,2,HTTP Request Smallest,200,OK,Thread Group 1 1-4,text,true,,10552,131,7,7,http://192.168.48.128/smallest.txt,2,0,1
1761131341150,96,HTTP Request Big,200,OK,Thread Group 1 1-8,text,true,,10486089,126,8,8,http://192.168.48.128/big.txt,4,0,1
1761131341314,57,HTTP Request Big,200,OK,Thread Group 1 1-6,text,true,,10486089,126,8,8,http://192.168.48.128/big.txt,1,0,0
1761131341424,17,HTTP Request Medium Small,200,OK,Thread Group 1 1-1,text,true,,2097500,135,8,8,http://192.168.48.128/medium_small.txt,3,0,1
1761131341449,16,HTTP Request Medium Small,200,OK,Thread Group 1 1-9,text,true,,2097500,135,9,9,http://192.168.48.128/medium_small.txt,2,0,1
1761131341659,10,HTTP Request Small,200,OK,Thread Group 1 1-3,text,true,,1048907,128,9,9,http://192.168.48.128/small.txt,4,0,2
1761131341748,5,HTTP Request Smallest,200,OK,Thread Group 1 1-10,text,true,,10552,131,10,10,http://192.168.48.128/smallest.txt,5,0,2
1761131341785,44,HTTP Request Medium Big,200,OK,Thread Group 1 1-5,text,true,,5243203,133,10,10,http://192.168.48.128/medium_big.txt,3,0,2
1761131342030,7,HTTP Request Small,200,OK,Thread Group 1 1-7,text,true,,1048907,128,10,10,http://192.168.48.128/small.txt,3,0,1
1761131342049,9,HTTP Request Small,200,OK,Thread Group 1 1-11,text,true,,1048907,128,11,11,http://192.168.48.128/small.txt,4,0,2
1761131342152,36,HTTP Request Medium Big,200,OK,Thread Group 1 1-2,text,true,,5243203,133,11,11,http://192.168.48.128/medium_big.txt,5,0,3
1761131342273,44,HTTP Request Medium Big,200,OK,Thread Group 1 1-4,text,true,,5243203,133,11,11,http://192.168.48.128/medium_big.txt,3,0,1
1761131342420,19,HTTP Request Small,200,OK,Thread Group 1 1-8,text,true,,1048907,128,12,12,http://192.168.48.128/small.txt,7,0,1
1761131342348,92,HTTP Request Big,200,OK,Thread Group 1 1-12,text,true,,10486089,126,12,12,http://192.168.48.128/big.txt,5,0,1
1761131342580,26,HTTP Request Medium Small,200,OK,Thread Group 1 1-6,text,true,,2097500,135,12,12,http://192.168.48.128/medium_small.txt,5,0,3
1761131342666,72,HTTP Request Big,200,OK,Thread Group 1 1-13,text,true,,10486089,126,13,13,http://192.168.48.128/big.txt,3,0,1
1761131342739,4,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,13,13,http://192.168.48.128/smallest.txt,2,0,1
1761131342949,57,HTTP Request Big,200,OK,Thread Group 1 1-14,text,true,,10486089,126,14,14,http://192.168.48.128/big.txt,4,0,2
1761131342980,78,HTTP Request Biggest,200,OK,Thread Group 1 1-9,text,true,,12686077,130,14,14,http://192.168.48.128/biggest.txt,16,0,3
1761131343108,20,HTTP Request Small,200,OK,Thread Group 1 1-3,text,true,,1048907,128,14,14,http://192.168.48.128/small.txt,10,0,7
1761131343251,26,HTTP Request Medium Small,200,OK,Thread Group 1 1-15,text,true,,2097500,135,15,15,http://192.168.48.128/medium_small.txt,4,0,1
1761131343349,65,HTTP Request Biggest,200,OK,Thread Group 1 1-10,text,true,,12686077,130,15,15,http://192.168.48.128/biggest.txt,6,0,2
1761131343433,67,HTTP Request Big,200,OK,Thread Group 1 1-5,text,true,,10486089,126,15,15,http://192.168.48.128/big.txt,3,0,2
1761131343552,61,HTTP Request Big,200,OK,Thread Group 1 1-16,text,true,,10486089,126,16,16,http://192.168.48.128/big.txt,4,0,1
1761131343589,53,HTTP Request Medium Big,200,OK,Thread Group 1 1-7,text,true,,5243203,133,16,16,http://192.168.48.128/medium_big.txt,12,0,2
1761131343828,18,HTTP Request Small,200,OK,Thread Group 1 1-11,text,true,,1048907,128,16,16,http://192.168.48.128/small.txt,8,0,5
1761131343850,31,HTTP Request Medium Big,200,OK,Thread Group 1 1-17,text,true,,5243203,133,17,17,http://192.168.48.128/medium_big.txt,3,0,1
1761131343921,32,HTTP Request Medium Big,200,OK,Thread Group 1 1-2,text,true,,5243203,133,17,17,http://192.168.48.128/medium_big.txt,3,0,1
1761131344032,3,HTTP Request Smallest,200,OK,Thread Group 1 1-4,text,true,,10552,131,17,17,http://192.168.48.128/smallest.txt,3,0,1
1761131344151,95,HTTP Request Biggest,200,OK,Thread Group 1 1-18,text,true,,12686077,130,18,18,http://192.168.48.128/biggest.txt,5,0,2
1761131344298,25,HTTP Request Medium Small,200,OK,Thread Group 1 1-8,text,true,,2097500,135,18,18,http://192.168.48.128/medium_small.txt,4,0,1
1761131344344,15,HTTP Request Medium Small,200,OK,Thread Group 1 1-12,text,true,,2097500,135,18,18,http://192.168.48.128/medium_small.txt,3,0,2
1761131344451,40,HTTP Request Medium Big,200,OK,Thread Group 1 1-19,text,true,,5243203,133,19,19,http://192.168.48.128/medium_big.txt,3,0,2
1761131344531,36,HTTP Request Medium Big,200,OK,Thread Group 1 1-6,text,true,,5243203,133,19,19,http://192.168.48.128/medium_big.txt,3,0,1
1761131344723,3,HTTP Request Smallest,200,OK,Thread Group 1 1-13,text,true,,10552,131,19,19,http://192.168.48.128/smallest.txt,3,0,1
1761131344751,38,HTTP Request Medium Big,200,OK,Thread Group 1 1-20,text,true,,5243203,133,20,20,http://192.168.48.128/medium_big.txt,3,0,2
1761131344912,21,HTTP Request Medium Small,200,OK,Thread Group 1 1-1,text,true,,2097500,135,20,20,http://192.168.48.128/medium_small.txt,4,0,2
1761131345058,39,HTTP Request Medium Big,200,OK,Thread Group 1 1-21,text,true,,5243203,133,21,21,http://192.168.48.128/medium_big.txt,5,0,2
1761131345098,2,HTTP Request Smallest,200,OK,Thread Group 1 1-14,text,true,,10552,131,21,21,http://192.168.48.128/smallest.txt,2,0,1
1761131345200,28,HTTP Request Medium Big,200,OK,Thread Group 1 1-9,text,true,,5243203,133,21,21,http://192.168.48.128/medium_big.txt,2,0,1
1761131345357,26,HTTP Request Medium Small,200,OK,Thread Group 1 1-22,text,true,,2097500,135,22,22,http://192.168.48.128/medium_small.txt,4,0,2
1761131345376,24,HTTP Request Medium Small,200,OK,Thread Group 1 1-3,text,true,,2097500,135,22,22,http://192.168.48.128/medium_small.txt,8,0,6
1761131345609,69,HTTP Request Big,200,OK,Thread Group 1 1-15,text,true,,10486089,126,23,23,http://192.168.48.128/big.txt,4,0,2
1761131345664,35,HTTP Request Medium Big,200,OK,Thread Group 1 1-23,text,true,,5243203,133,23,23,http://192.168.48.128/medium_big.txt,7,0,3
1761131345692,67,HTTP Request Biggest,200,OK,Thread Group 1 1-10,text,true,,12686077,130,23,23,http://192.168.48.128/biggest.txt,6,0,4
1761131345810,81,HTTP Request Biggest,200,OK,Thread Group 1 1-5,text,true,,12686077,130,23,23,http://192.168.48.128/biggest.txt,3,0,1
1761131345958,79,HTTP Request Big,200,OK,Thread Group 1 1-24,text,true,,10486089,126,24,24,http://192.168.48.128/big.txt,5,0,2
1761131346055,13,HTTP Request Medium Small,200,OK,Thread Group 1 1-16,text,true,,2097500,135,24,24,http://192.168.48.128/medium_small.txt,2,0,1
1761131346183,3,HTTP Request Smallest,200,OK,Thread Group 1 1-7,text,true,,10552,131,24,24,http://192.168.48.128/smallest.txt,3,0,1
1761131346258,4,HTTP Request Smallest,200,OK,Thread Group 1 1-25,text,true,,10552,131,25,25,http://192.168.48.128/smallest.txt,4,0,2
1761131346338,37,HTTP Request Medium Big,200,OK,Thread Group 1 1-11,text,true,,5243203,133,25,25,http://192.168.48.128/medium_big.txt,4,0,2
1761131346565,47,HTTP Request Medium Big,200,OK,Thread Group 1 1-17,text,true,,5243203,133,26,26,http://192.168.48.128/medium_big.txt,5,0,2
1761131346558,63,HTTP Request Medium Big,200,OK,Thread Group 1 1-26,text,true,,5243203,133,26,26,http://192.168.48.128/medium_big.txt,5,0,2
1761131346686,3,HTTP Request Smallest,200,OK,Thread Group 1 1-2,text,true,,10552,131,26,26,http://192.168.48.128/smallest.txt,3,0,1
