timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761240240202,33,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,1,1,http://192.168.48.128/smallest.txt,30,0,14
1761240240243,64,HTTP Request Biggest,200,OK,Thread Group 1 1-1,text,true,,12686077,130,1,1,http://192.168.48.128/biggest.txt,2,0,1
1761240240307,16,HTTP Request Medium Small,200,OK,Thread Group 1 1-1,text,true,,2097500,135,1,1,http://192.168.48.128/medium_small.txt,3,0,1
1761240240323,5,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,1,1,http://192.168.48.128/smallest.txt,2,0,1
1761240240329,34,HTTP Request Medium Big,200,OK,Thread Group 1 1-1,text,true,,5243203,133,1,1,http://192.168.48.128/medium_big.txt,2,0,0
1761240240364,57,HTTP Request Big,200,OK,Thread Group 1 1-1,text,true,,10486089,126,1,1,http://192.168.48.128/big.txt,3,0,1
1761240240422,12,HTTP Request Small,200,OK,Thread Group 1 1-1,text,true,,1048907,128,1,1,http://192.168.48.128/small.txt,3,0,1
1761240240435,43,HTTP Request Big,200,OK,Thread Group 1 1-1,text,true,,10486089,126,1,1,http://192.168.48.128/big.txt,1,0,0
1761240240478,11,HTTP Request Medium Small,200,OK,Thread Group 1 1-1,text,true,,2097500,135,1,1,http://192.168.48.128/medium_small.txt,2,0,1
1761240240489,23,HTTP Request Medium Big,200,OK,Thread Group 1 1-1,text,true,,5243203,133,1,1,http://192.168.48.128/medium_big.txt,2,0,1
1761240240512,15,HTTP Request Medium Small,200,OK,Thread Group 1 1-1,text,true,,2097500,135,1,1,http://192.168.48.128/medium_small.txt,2,0,1
1761240240527,25,HTTP Request Medium Big,200,OK,Thread Group 1 1-1,text,true,,5243203,133,1,1,http://192.168.48.128/medium_big.txt,2,0,1
1761240240553,11,HTTP Request Small,200,OK,Thread Group 1 1-1,text,true,,1048907,128,1,1,http://192.168.48.128/small.txt,2,0,1
1761240240565,4,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,1,1,http://192.168.48.128/smallest.txt,2,0,1
1761240240570,19,HTTP Request Medium Small,200,OK,Thread Group 1 1-1,text,true,,2097500,135,1,1,http://192.168.48.128/medium_small.txt,2,0,1
1761240240591,5,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,1,1,http://192.168.48.128/smallest.txt,2,0,1
1761240240597,60,HTTP Request Biggest,200,OK,Thread Group 1 1-1,text,true,,12686077,130,1,1,http://192.168.48.128/biggest.txt,4,0,1
1761240240657,11,HTTP Request Small,200,OK,Thread Group 1 1-1,text,true,,1048907,128,1,1,http://192.168.48.128/small.txt,2,0,1
1761240240669,4,HTTP Request Smallest,200,OK,Thread Group 1 1-1,text,true,,10552,131,1,1,http://192.168.48.128/smallest.txt,2,0,1
1761240240674,8,HTTP Request Small,200,OK,Thread Group 1 1-1,text,true,,1048907,128,1,1,http://192.168.48.128/small.txt,1,0,1
1761240240682,58,HTTP Request Biggest,200,OK,Thread Group 1 1-1,text,true,,12686077,130,2,2,http://192.168.48.128/biggest.txt,2,0,1
1761240240708,48,HTTP Request Big,200,OK,Thread Group 1 1-2,text,true,,10486089,126,2,2,http://192.168.48.128/big.txt,3,0,1
1761240240741,36,HTTP Request Medium Big,200,OK,Thread Group 1 1-1,text,true,,5243203,133,2,2,http://192.168.48.128/medium_big.txt,4,0,3
1761240240757,32,HTTP Request Small,200,OK,Thread Group 1 1-2,text,true,,1048907,128,2,2,http://192.168.48.128/small.txt,3,0,1
